Unnamed: 0,atletas.posicao_id,atletas.media_num,atletas.minimo_para_valorizar,atletas.atleta_id,atletas.status_id,atletas.clube_id,atletas.clube.id.full.name,atletas.jogos_num,atletas.pontos_num,atletas.apelido_abreviado,atletas.entrou_em_campo,atletas.apelido,atletas.rodada_id,atletas.preco_num,atletas.slug,atletas.variacao_num,atletas.nome,CA,DS,FC,FS,SG,FD,FF,I,CV,A,FT,G,DE,DP,GS,PS,PC,V,PP,GC,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante
438,3,1.5,,107801,6,286,JUV,1,0.0,Natã,False,Natã,11,2.29,nata,0.0,Natã Felipe de Amorim Santos,,1.0,,,,,,,,,,,,,,,,,,,53.33,6.67,Alfredo Jaconi,2025-06-01 16:00:00,2,0,333896,11,284,19,286,1748804400,26,True,True
441,2,2.23,,107908,6,264,COR,3,0.0,Hugo,False,Hugo,11,5.41,hugo,0.0,Hugo Ferreira de Farias,,3.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,20.0,40.0,Neo Química Arena,2025-06-01 18:30:00,0,0,333889,16,287,10,264,1748813400,26,True,True
443,2,0.82,,107958,6,286,JUV,5,0.0,Felipinho,False,Felipinho,11,2.69,felipinho,0.0,André Felipe de Almeida Santos,1.0,2.0,10.0,1.0,1.0,,1.0,2.0,,,,,,,,,1.0,,,,53.33,6.67,Alfredo Jaconi,2025-06-01 16:00:00,2,0,333896,11,284,19,286,1748804400,26,True,True
444,5,1.93,,107989,5,285,INT,3,0.0,Carbonero,False,Carbonero,11,4.57,carbonero,0.0,Johan Stiven Carbonero Balanta,,1.0,4.0,8.0,,,2.0,1.0,,,,,,,,,,,,,66.67,20.0,Beira-Rio,2025-06-01 20:30:00,2,0,333893,6,266,17,285,1748820600,26,True,True
445,5,0.5,,108131,6,286,JUV,3,0.0,Garcez,False,Garcez,11,2.31,garcez,0.0,Maurício Garcez de Jesus,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,53.33,6.67,Alfredo Jaconi,2025-06-01 16:00:00,2,0,333896,11,284,19,286,1748804400,26,True,True
447,3,0.0,,108176,6,354,CEA,0,0.0,G. Lacerda,False,Gabriel Lacerda,11,4.0,gabriel-lacerda,0.0,Gabriel Santos Cordeiro Lacerda,,,,,,,,,,,,,,,,,,,,,60.0,46.67,Castelão (CE),2025-06-01 18:30:00,1,0,333895,7,282,12,354,1748813400,26,True,True
451,5,0.26,,108671,6,267,VAS,5,0.0,Garré,False,Garré,11,2.21,garre,0.0,Benjamín Antonio Garré,,1.0,4.0,2.0,,,,,,,,,,,,,,,,,46.67,46.67,São Januário,2025-05-31 21:00:00,2,0,333888,3,280,13,267,1748736000,26,True,True
453,5,3.94,,108713,6,354,CEA,9,5.5,Galeano,True,Galeano,11,5.17,galeano,-0.37,Antonio Javier Galeano Ferreira,1.0,9.0,4.0,20.0,,4.0,2.0,2.0,,,,1.0,,,,,,,,,60.0,46.67,Castelão (CE),2025-06-01 18:30:00,1,0,333895,7,282,12,354,1748813400,26,True,True
454,5,3.08,,109096,5,262,FLA,6,0.0,Plata,False,Plata,11,5.68,plata,0.0,Gonzalo Jordy Plata Jiménez,,6.0,3.0,,,,3.0,,,,,1.0,,,,,,,,,20.0,73.33,Maracanã,2025-06-01 18:30:00,0,5,333887,18,356,1,262,1748813400,26,True,True
455,5,7.39,,109401,7,265,BAH,11,13.3,E. Pulga,True,Erick Pulga,11,10.61,erick-pulga,1.33,Erick da Costa Farias,1.0,20.0,8.0,26.0,,4.0,14.0,3.0,,2.0,,2.0,,,,,,,,,26.67,66.67,Casa de Apostas Arena Fonte Nova,2025-05-31 18:30:00,1,2,333894,14,276,5,265,1748727000,26,True,True
459,5,5.16,,109899,6,286,JUV,11,5.9,Batalla,True,Batalla,11,7.31,batalla,0.37,Emerson Geovanny Batalla Martínez - Enmerson,2.0,11.0,10.0,16.0,,5.0,3.0,1.0,,1.0,,3.0,,,,,,,,,53.33,6.67,Alfredo Jaconi,2025-06-01 16:00:00,2,0,333896,11,284,19,286,1748804400,26,True,True
461,2,0.0,,110260,6,264,COR,0,0.0,Palacios,False,Palacios,11,4.0,palacios,0.0,Diego José Palacios Espinoza,,,,,,,,,,,,,,,,,,,,,20.0,40.0,Neo Química Arena,2025-06-01 18:30:00,0,0,333889,16,287,10,264,1748813400,26,True,True
462,4,2.11,,110311,7,264,COR,8,5.7,J. Martínez,True,José Martínez,11,4.23,jose-martinez,0.61,José Andrés Martínez Torres,4.0,7.0,7.0,14.0,,,2.0,1.0,,1.0,,,,,,,1.0,,,,20.0,40.0,Neo Química Arena,2025-06-01 18:30:00,0,0,333889,16,287,10,264,1748813400,26,True,True
463,2,6.38,,110426,5,285,INT,8,0.0,Bernabéi,False,Bernabéi,11,13.7,bernabei,0.0,Alexandro Ezequiel Bernabéi,1.0,20.0,14.0,8.0,1.0,2.0,6.0,,,2.0,,,,,,,,,,,66.67,20.0,Beira-Rio,2025-06-01 20:30:00,2,0,333893,6,266,17,285,1748820600,26,True,True
465,2,5.0,,110510,7,285,INT,10,3.0,Aguirre,True,Aguirre,11,7.5,aguirre,-0.08,Braian Aguirre Nahuel,1.0,22.0,9.0,1.0,2.0,,3.0,2.0,,,,1.0,,,,,,,,,66.67,20.0,Beira-Rio,2025-06-01 20:30:00,2,0,333893,6,266,17,285,1748820600,26,True,True
467,5,-0.6,,110632,6,2305,MIR,1,0.0,L. Filipe,False,Luiz Filipe,11,2.24,luiz-filipe,0.0,Luiz Filipe dos Reis Silva,,,2.0,,,,,,,,,,,,,,,,,,6.67,66.67,Maião,2025-06-01 11:00:00,0,1,333891,20,292,9,2305,1748786400,26,True,True
473,4,0.53,,111166,6,354,CEA,7,1.2,Rômulo,True,Rômulo,11,3.07,romulo,-0.03,Rômulo Azevedo Simão,,1.0,6.0,1.0,,3.0,,1.0,,,,,,,,,,,,,60.0,46.67,Castelão (CE),2025-06-01 18:30:00,1,0,333895,7,282,12,354,1748813400,26,True,True
475,4,0.0,,111332,6,286,JUV,0,0.0,K. Gomes,False,Kelvi Gomes,11,3.0,kelvi-gomes,0.0,Kelvi Chiesa Gomes,,,,,,,,,,,,,,,,,,,,,53.33,6.67,Alfredo Jaconi,2025-06-01 16:00:00,2,0,333896,11,284,19,286,1748804400,26,True,True
476,4,4.27,,111407,6,286,JUV,10,3.6,L. Mandaca,True,Luis Mandaca,11,6.38,luis-mandaca,-0.1,Luis Gustavo da Silva Machado Duarte,1.0,15.0,18.0,17.0,,2.0,6.0,1.0,,,1.0,1.0,,,,,,,,,53.33,6.67,Alfredo Jaconi,2025-06-01 16:00:00,2,0,333896,11,284,19,286,1748804400,26,True,True
478,3,9.47,,111466,5,285,INT,3,0.0,V. Gabriel,False,Victor Gabriel,11,10.73,victor-gabriel,0.0,Victor Gabriel da Conceição Ribeiro,,8.0,3.0,1.0,,,1.0,,,,,2.0,,,,,,,,,66.67,20.0,Beira-Rio,2025-06-01 20:30:00,2,0,333893,6,266,17,285,1748820600,26,True,True
482,4,0.99,,111682,6,267,VAS,8,1.5,Adson,True,Adson,11,3.36,adson,-0.25,Adson Ferreira Soares,,3.0,,2.0,,2.0,,,,,,,,,,,,,,,46.67,46.67,São Januário,2025-05-31 21:00:00,2,0,333888,3,280,13,267,1748736000,26,True,True
483,1,1.91,,111683,7,285,INT,11,-0.7,Anthoni,True,Anthoni,11,3.9,anthoni,-0.66,Anthoni Spier Souza,,,,2.0,2.0,,,,,,,,20.0,,16.0,,,,,,66.67,20.0,Beira-Rio,2025-06-01 20:30:00,2,0,333893,6,266,17,285,1748820600,26,True,True
484,1,0.0,,111690,6,262,FLA,0,0.0,M. Cunha,False,Matheus Cunha,11,5.0,matheus-cunha,0.0,Matheus Cunha Queiroz,,,,,,,,,,,,,,,,,,,,,20.0,73.33,Maracanã,2025-06-01 18:30:00,0,5,333887,18,356,1,262,1748813400,26,True,True
486,5,1.82,,111829,6,265,BAH,6,0.2,Kayky,True,Kayky,11,2.93,kayky,-0.18,Kayky da Silva Chagas,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,1.0,,,,,26.67,66.67,Casa de Apostas Arena Fonte Nova,2025-05-31 18:30:00,1,2,333894,14,276,5,265,1748727000,26,True,True
488,5,0.0,,112060,6,354,CEA,1,0.0,J. Victor,False,João Victor,11,0.87,joao-victor,0.0,João Victor Vieira Ferreira Sousa,,,,,,,,,,,,,,,,,,,,,60.0,46.67,Castelão (CE),2025-06-01 18:30:00,1,0,333895,7,282,12,354,1748813400,26,True,True
490,2,7.6,,112709,7,283,CRU,11,14.1,K. Bruno,True,Kaiki Bruno,11,10.73,kaiki-bruno,0.7,Kaiki Bruno da Silva,2.0,29.0,21.0,18.0,5.0,1.0,4.0,,,2.0,,,,,,,,,,,60.0,73.33,Mineirão,2025-06-01 19:30:00,1,2,333892,4,275,2,283,1748817000,26,True,True
493,4,0.85,,112906,6,267,VAS,2,0.0,Sforza,False,Sforza,11,4.54,sforza,0.0,Juan Sebastián Sforza,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,46.67,46.67,São Januário,2025-05-31 21:00:00,2,0,333888,3,280,13,267,1748736000,26,True,True
499,5,0.57,,113158,2,283,CRU,6,0.0,Marquinhos,True,Marquinhos,11,3.66,marquinhos,-0.55,Marcus Vinícius Oliveira Alencar,,2.0,3.0,1.0,,,1.0,,,,,,,,,,,,,,60.0,73.33,Mineirão,2025-06-01 19:30:00,1,2,333892,4,275,2,283,1748817000,26,True,True
504,1,0.0,,113690,6,277,SAN,0,0.0,Diógenes,False,Diógenes,11,2.0,diogenes,0.0,Diógenes Vinícius da Silva,,,,,,,,,,,,,,,,,,,,,73.33,46.67,Vila Belmiro,2025-06-01 16:00:00,1,0,333890,8,263,15,277,1748804400,26,True,True
506,3,2.35,,114334,6,283,CRU,2,0.0,Gamarra,False,Gamarra,11,4.83,gamarra,0.0,Mateo Gamarra González,,4.0,1.0,,,,,,,,,,,,,,1.0,,,,60.0,73.33,Mineirão,2025-06-01 19:30:00,1,2,333892,4,275,2,283,1748817000,26,True,True
507,3,0.0,,114790,6,262,FLA,0,0.0,Cleiton,False,Cleiton,11,3.0,cleiton,0.0,Cleiton Santana dos Santos,,,,,,,,,,,,,,,,,,,,,20.0,73.33,Maracanã,2025-06-01 18:30:00,0,5,333887,18,356,1,262,1748813400,26,True,True
509,4,0.0,,115025,6,277,SAN,0,0.0,Miguelito,False,Miguelito,11,3.0,miguelito,0.0,Miguel Àngel Terceros,,,,,,,,,,,,,,,,,,,,,73.33,46.67,Vila Belmiro,2025-06-01 16:00:00,1,0,333890,8,263,15,277,1748804400,26,True,True
510,3,1.48,,115141,7,267,VAS,7,0.0,L. Freitas,True,Lucas Freitas,11,3.61,lucas-freitas,-0.24,Lucas de Freitas Molarinho Chagas,,2.0,4.0,4.0,1.0,,2.0,,,,,,,,,,,,,,46.67,46.67,São Januário,2025-05-31 21:00:00,2,0,333888,3,280,13,267,1748736000,26,True,True
511,2,7.55,,115239,6,262,FLA,8,0.0,Wesley,False,Wesley,11,12.57,wesley,0.0,Wesley Vinícius França Lima,3.0,17.0,13.0,19.0,5.0,,3.0,1.0,,1.0,,,,,,,,,,,20.0,73.33,Maracanã,2025-06-01 18:30:00,0,5,333887,18,356,1,262,1748813400,26,True,True
516,3,0.0,,115537,6,354,CEA,0,0.0,M. Victor,False,Marcos Victor,11,3.0,marcos-victor,0.0,Marcos Victor Ferreira da Silva,,,,,,,,,,,,,,,,,,,,,60.0,46.67,Castelão (CE),2025-06-01 18:30:00,1,0,333895,7,282,12,354,1748813400,26,True,True
517,4,-0.6,,115563,6,283,CRU,1,0.0,Rodriguinho,False,Rodriguinho,11,3.12,rodriguinho,0.0,Rodrigo Henrique Santos de Souza,,,2.0,,,,,,,,,,,,,,,,,,60.0,73.33,Mineirão,2025-06-01 19:30:00,1,2,333892,4,275,2,283,1748817000,26,True,True
518,5,1.25,,115586,6,286,JUV,2,0.0,E. Galego,False,Emerson Galego,11,3.01,emerson-galego,0.0,Emerson Mendes de Carvalho,,1.0,,2.0,,,,,,,,,,,,,,,,,53.33,6.67,Alfredo Jaconi,2025-06-01 16:00:00,2,0,333896,11,284,19,286,1748804400,26,True,True
519,2,2.77,,115594,6,286,JUV,6,0.7,M. Paulo,True,Marcos Paulo,11,3.51,marcos-paulo,-0.17,Marcos Paulo Lima Batista Silva,1.0,10.0,7.0,3.0,,2.0,1.0,,,,,,,,,,,,,,53.33,6.67,Alfredo Jaconi,2025-06-01 16:00:00,2,0,333896,11,284,19,286,1748804400,26,True,True
521,4,3.8,,115914,6,262,FLA,5,10.6,E. Araújo,True,Evertton Araújo,11,5.86,evertton-araujo,1.97,Everton Gustavo Fernandes Araújo,,5.0,7.0,4.0,,3.0,,,,,,1.0,,,,,,,,,20.0,73.33,Maracanã,2025-06-01 18:30:00,0,5,333887,18,356,1,262,1748813400,26,True,True
522,5,1.18,,115915,6,354,CEA,6,1.0,Lelê,True,Lelê,11,3.05,lele,-0.03,Leanderson da Silva Genésio,,,3.0,4.0,,3.0,3.0,,,,,,,,,,,,,,60.0,46.67,Castelão (CE),2025-06-01 18:30:00,1,0,333895,7,282,12,354,1748813400,26,True,True
523,4,2.23,,116012,6,262,FLA,3,0.0,M. Gonçalves,False,Matheus Gonçalves,11,4.43,matheus-goncalves,0.0,Matheus Gonçalves Martins,,3.0,,2.0,,1.0,,,,,,,,,,,,,,,20.0,73.33,Maracanã,2025-06-01 18:30:00,0,5,333887,18,356,1,262,1748813400,26,True,True
524,5,1.95,,116025,6,286,JUV,2,0.0,Petterson,False,Petterson,11,2.46,petterson,0.0,Petterson Novaes Reis,,1.0,,,,,3.0,,,,,,,,,,,,,,53.33,6.67,Alfredo Jaconi,2025-06-01 16:00:00,2,0,333896,11,284,19,286,1748804400,26,True,True
526,1,0.0,,116104,6,2305,MIR,0,0.0,G. Lacerda,False,Gustavo Lacerda,11,2.0,gustavo-lacerda,0.0,Gustavo Henrique Lacerda Ferreira,,,,,,,,,,,,,,,,,,,,,6.67,66.67,Maião,2025-06-01 11:00:00,0,1,333891,20,292,9,2305,1748786400,26,True,True
529,2,0.0,,117044,6,286,JUV,0,0.0,G. Souza,False,Gabriel Souza,11,2.0,gabriel-souza,0.0,Gabriel Souza dos Santos,,,,,,,,,,,,,,,,,,,,,53.33,6.67,Alfredo Jaconi,2025-06-01 16:00:00,2,0,333896,11,284,19,286,1748804400,26,True,True
530,3,0.0,,117061,6,2305,MIR,0,0.0,G. Knesowitsch,False,Gabriel Knesowitsch,11,2.0,gabriel-knesowitsch,0.0,Gabriel Knesowitsch,,,,,,,,,,,,,,,,,,,,,6.67,66.67,Maião,2025-06-01 11:00:00,0,1,333891,20,292,9,2305,1748786400,26,True,True
532,3,0.0,,117336,5,286,JUV,0,0.0,Cipriano,False,Cipriano,11,4.0,cipriano,0.0,João Luiz da Silva Cipriano,,,,,,,,,,,,,,,,,,,,,53.33,6.67,Alfredo Jaconi,2025-06-01 16:00:00,2,0,333896,11,284,19,286,1748804400,26,True,True
533,1,0.0,,117404,6,283,CRU,0,0.0,Otávio,False,Otávio,11,1.0,otavio,0.0,Otávio Eleodoro Rezende Costa,,,,,,,,,,,,,,,,,,,,,60.0,73.33,Mineirão,2025-06-01 19:30:00,1,2,333892,4,275,2,283,1748817000,26,True,True
534,2,1.3,,117459,6,264,COR,2,0.0,L. Maná,False,Léo Maná,11,3.01,leo-mana,0.0,Leonardo Mana Hernandes,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,20.0,40.0,Neo Química Arena,2025-06-01 18:30:00,0,0,333889,16,287,10,264,1748813400,26,True,True
535,4,3.8,,117632,7,264,COR,1,3.8,Garro,True,Garro,11,22.11,garro,-0.89,Rodrigo Garro,1.0,,,2.0,,,1.0,,,,1.0,,,,,,,,,,20.0,40.0,Neo Química Arena,2025-06-01 18:30:00,0,0,333889,16,287,10,264,1748813400,26,True,True
537,5,0.0,,117849,6,264,COR,0,0.0,Giovane,False,Giovane,11,4.0,giovane,0.0,Giovane Santana do Nascimento,,,,,,,,,,,,,,,,,,,,,20.0,40.0,Neo Química Arena,2025-06-01 18:30:00,0,0,333889,16,287,10,264,1748813400,26,True,True
538,4,3.56,,117910,6,264,COR,10,1.3,B. Bidon,True,Breno Bidon,11,7.38,breno-bidon,-0.27,Breno de Souza Bidon,2.0,14.0,19.0,25.0,,2.0,3.0,,,1.0,,,,,,,,,,,20.0,40.0,Neo Química Arena,2025-06-01 18:30:00,0,0,333889,16,287,10,264,1748813400,26,True,True
540,3,0.0,,118090,6,262,FLA,0,0.0,Iago,False,Iago,11,2.0,iago,0.0,Iago Teodoro da Silva Nogueira,,,,,,,,,,,,,,,,,,,,,20.0,73.33,Maracanã,2025-06-01 18:30:00,0,5,333887,18,356,1,262,1748813400,26,True,True
543,2,0.5,,118701,6,277,SAN,1,0.0,Kevyson,False,Kevyson,11,1.98,kevyson,0.0,Kevyson Costa e Silva,,,,1.0,,,,,,,,,,,,,,,,,73.33,46.67,Vila Belmiro,2025-06-01 16:00:00,1,0,333890,8,263,15,277,1748804400,26,True,True
544,4,1.53,,118752,6,267,VAS,6,0.2,M. Carvalho,True,Mateus Carvalho,11,3.93,mateus-carvalho,-0.28,Mateus Carvalho dos Santos,1.0,7.0,6.0,3.0,,,,,,,,,,,,,,,,,46.67,46.67,São Januário,2025-05-31 21:00:00,2,0,333888,3,280,13,267,1748736000,26,True,True
546,5,0.3,,118775,6,283,CRU,4,0.0,L. Díaz,False,Lautaro Díaz,11,3.8,lautaro-diaz,0.0,Lautaro Ariel Díaz,,,,,,1.0,,,,,,,,,,,,,,,60.0,73.33,Mineirão,2025-06-01 19:30:00,1,2,333892,4,275,2,283,1748817000,26,True,True
547,5,1.67,,120566,6,286,JUV,3,0.0,V. Pernambuco,False,Vitor Pernambuco,11,2.48,vitor-pernambuco,0.0,José Vitor Rodrigues da Silva dos Santos,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,53.33,6.67,Alfredo Jaconi,2025-06-01 16:00:00,2,0,333896,11,284,19,286,1748804400,26,True,True
550,2,0.0,,121766,6,267,VAS,0,0.0,P. Silva,False,Paulinho Silva,11,2.0,paulinho-silva,0.0,Paulo Ricardo de Souza Babilônia,,,,,,,,,,,,,,,,,,,,,46.67,46.67,São Januário,2025-05-31 21:00:00,2,0,333888,3,280,13,267,1748736000,26,True,True
552,5,0.0,,121824,6,264,COR,0,0.0,Kayke,False,Kayke,11,1.0,kayke,0.0,Kayke Ferrari Guimarães,,,,,,,,,,,,,,,,,,,,,20.0,40.0,Neo Química Arena,2025-06-01 18:30:00,0,0,333889,16,287,10,264,1748813400,26,True,True
555,2,0.0,,122300,6,265,BAH,0,0.0,Ryan,False,Ryan,11,2.0,ryan,0.0,Ryan Carlos Santos de Sousa,,,,,,,,,,,,,,,,,,,,,26.67,66.67,Casa de Apostas Arena Fonte Nova,2025-05-31 18:30:00,1,2,333894,14,276,5,265,1748727000,26,True,True
556,5,2.84,,122302,6,2305,MIR,10,-0.1,Cristian,True,Cristian,11,4.11,cristian,-0.4,Cristian Renato Gonçalves Riquelme,2.0,4.0,7.0,3.0,,8.0,3.0,,,1.0,,1.0,,,,,,,,,6.67,66.67,Maião,2025-06-01 11:00:00,0,1,333891,20,292,9,2305,1748786400,26,True,True
557,1,0.0,,122318,6,262,FLA,0,0.0,D. Alves,False,Dyogo Alves,11,3.0,dyogo-alves,0.0,Francisco Dyogo Bento Alves,,,,,,,,,,,,,,,,,,,,,20.0,73.33,Maracanã,2025-06-01 18:30:00,0,5,333887,18,356,1,262,1748813400,26,True,True
558,2,0.0,,122320,6,262,FLA,0,0.0,D. Sales,False,Daniel Sales,11,2.0,daniel-sales,0.0,Daniel dos Santos Sales,,,,,,,,,,,,,,,,,,,,,20.0,73.33,Maracanã,2025-06-01 18:30:00,0,5,333887,18,356,1,262,1748813400,26,True,True
559,4,0.0,,122321,6,262,FLA,0,0.0,Lorran,False,Lorran,11,3.0,lorran,0.0,Lorran Lucas Pereira de Sousa,,,,,,,,,,,,,,,,,,,,,20.0,73.33,Maracanã,2025-06-01 18:30:00,0,5,333887,18,356,1,262,1748813400,26,True,True
561,4,0.88,,122396,6,264,COR,4,0.5,Ryan,True,Ryan,11,3.21,ryan,-0.46,Ryan Gustavo de Lima,1.0,2.0,5.0,6.0,,,,,,,,,,,,,,,,,20.0,40.0,Neo Química Arena,2025-06-01 18:30:00,0,0,333889,16,287,10,264,1748813400,26,True,True
562,3,4.23,,122406,6,277,SAN,3,0.0,Luisão,False,Luisão,11,6.27,luisao,0.0,Luis Fellipe Campos Dória,1.0,5.0,2.0,2.0,1.0,,1.0,,,,,,,,,,,,,,73.33,46.67,Vila Belmiro,2025-06-01 16:00:00,1,0,333890,8,263,15,277,1748804400,26,True,True
563,5,1.4,,122420,6,285,INT,4,1.0,Lucca,True,Lucca,11,3.13,lucca,-0.27,Lucca Holanda Sampaio Tavares,,1.0,3.0,6.0,,1.0,1.0,,,,,,,,,,,,,,66.67,20.0,Beira-Rio,2025-06-01 20:30:00,2,0,333893,6,266,17,285,1748820600,26,True,True
565,5,4.49,,122486,7,267,VAS,9,2.9,Rayan,True,Rayan,11,6.61,rayan,-0.84,Rayan Vitor Simplício Rocha,,7.0,7.0,12.0,,6.0,6.0,,,,2.0,1.0,,,,,,,,,46.67,46.67,São Januário,2025-05-31 21:00:00,2,0,333888,3,280,13,267,1748736000,26,True,True
566,5,0.0,,122487,6,267,VAS,0,0.0,GB,False,GB,11,2.0,gb,0.0,Gabriel Souza da Silva,,,,,,,,,,,,,,,,,,,,,46.67,46.67,São Januário,2025-05-31 21:00:00,2,0,333888,3,280,13,267,1748736000,26,True,True
567,5,3.33,,122573,6,262,FLA,3,0.0,W. Yan,False,Wallace Yan,11,4.58,wallace-yan,0.0,Wallace Yan de Souza Barreto,1.0,1.0,2.0,4.0,,,4.0,1.0,,1.0,,,,,,,,,,,20.0,73.33,Maracanã,2025-06-01 18:30:00,0,5,333887,18,356,1,262,1748813400,26,True,True
568,4,0.0,,122660,6,283,CRU,0,0.0,Japa,False,Japa,11,3.0,japa,0.0,João Wellington Gadelha Melo de Oliveira,,,,,,,,,,,,,,,,,,,,,60.0,73.33,Mineirão,2025-06-01 19:30:00,1,2,333892,4,275,2,283,1748817000,26,True,True
570,3,2.82,,122861,6,286,JUV,6,0.0,Abner,False,Abner,11,5.0,abner,0.0,Abner Salles da Silva,1.0,4.0,2.0,2.0,1.0,,2.0,1.0,,1.0,,,,,,,,,,,53.33,6.67,Alfredo Jaconi,2025-06-01 16:00:00,2,0,333896,11,284,19,286,1748804400,26,True,True
574,5,3.63,,123004,6,265,BAH,3,0.0,Tiago,False,Tiago,11,3.54,tiago,0.0,Tiago Souza de Jesus Carvalho,,3.0,5.0,4.0,,,,1.0,,1.0,,,,,,1.0,,,,,26.67,66.67,Casa de Apostas Arena Fonte Nova,2025-05-31 18:30:00,1,2,333894,14,276,5,265,1748727000,26,True,True
575,4,0.0,,123007,6,265,BAH,0,0.0,Vitinho,False,Vitinho,11,1.0,vitinho,0.0,Pedro Victor da Silva Santos,,,,,,,,,,,,,,,,,,,,,26.67,66.67,Casa de Apostas Arena Fonte Nova,2025-05-31 18:30:00,1,2,333894,14,276,5,265,1748727000,26,True,True
577,4,2.76,,123360,2,265,BAH,9,0.0,Cauly,False,Cauly,11,6.41,cauly,0.0,Cauly Oliveira Souza,1.0,2.0,2.0,6.0,,,3.0,,,2.0,,1.0,,,,,,,,,26.67,66.67,Casa de Apostas Arena Fonte Nova,2025-05-31 18:30:00,1,2,333894,14,276,5,265,1748727000,26,True,True
578,4,0.0,,123497,6,265,BAH,0,0.0,Jota,False,Jota,11,1.0,jota,0.0,João Victor Broad Moreira Guimarães,,,,,,,,,,,,,,,,,,,,,26.67,66.67,Casa de Apostas Arena Fonte Nova,2025-05-31 18:30:00,1,2,333894,14,276,5,265,1748727000,26,True,True
579,3,5.0,,123649,6,283,CRU,1,0.0,Janderson,False,Janderson,11,2.82,janderson,0.0,José Janderson da Silva Marques,,,,,1.0,,,,,,,,,,,,,,,,60.0,73.33,Mineirão,2025-06-01 19:30:00,1,2,333892,4,275,2,283,1748817000,26,True,True
580,2,0.0,,123717,6,265,BAH,0,0.0,Z. Guilherme,False,Zé Guilherme,11,3.0,ze-guilherme,0.0,José Guilherme de Lima Costa,,,,,,,,,,,,,,,,,,,,,26.67,66.67,Casa de Apostas Arena Fonte Nova,2025-05-31 18:30:00,1,2,333894,14,276,5,265,1748727000,26,True,True
582,5,1.17,,123795,6,265,BAH,10,0.0,L. Rodríguez,True,Lucho Rodríguez,11,5.46,lucho-rodriguez,-0.77,Luciano Rodríguez Rosales,1.0,2.0,7.0,7.0,,3.0,6.0,1.0,,,,,,,,,,,,,26.67,66.67,Casa de Apostas Arena Fonte Nova,2025-05-31 18:30:00,1,2,333894,14,276,5,265,1748727000,26,True,True
587,5,1.58,,124251,7,277,SAN,10,0.0,D. Washington,True,Deivid Washington,11,3.7,deivid-washington,-0.37,Deivid Washington de Souza Eugênio,,,5.0,10.0,,1.0,4.0,1.0,,,,1.0,,,,,,,,,73.33,46.67,Vila Belmiro,2025-06-01 16:00:00,1,0,333890,8,263,15,277,1748804400,26,True,True
588,1,0.0,,124264,6,285,INT,0,0.0,Kauan,False,Kauan,11,1.0,kauan,0.0,Kauan Jesus Santos Oliveira,,,,,,,,,,,,,,,,,,,,,66.67,20.0,Beira-Rio,2025-06-01 20:30:00,2,0,333893,6,266,17,285,1748820600,26,True,True
589,4,4.38,,124271,2,285,INT,6,3.6,G. Prado,True,Gustavo Prado,11,5.37,gustavo-prado,-1.01,Gustavo Prado Alves,1.0,6.0,3.0,5.0,,4.0,5.0,1.0,,,,1.0,,,,,,,,,66.67,20.0,Beira-Rio,2025-06-01 20:30:00,2,0,333893,6,266,17,285,1748820600,26,True,True
590,4,0.97,,124275,6,285,INT,3,0.0,G. Carvalho,False,Gabriel Carvalho,11,4.59,gabriel-carvalho,0.0,Gabriel Carvalho Teixeira,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,66.67,20.0,Beira-Rio,2025-06-01 20:30:00,2,0,333893,6,266,17,285,1748820600,26,True,True
591,5,5.4,,124280,5,285,INT,3,0.0,R. Mathias,False,Ricardo Mathias,11,5.73,ricardo-mathias,0.0,Ricardo Mathias da Silva,,,1.0,3.0,,2.0,2.0,,,,1.0,1.0,,,,,,,,,66.67,20.0,Beira-Rio,2025-06-01 20:30:00,2,0,333893,6,266,17,285,1748820600,26,True,True
592,1,0.0,,124369,6,283,CRU,0,0.0,L. Aragão,False,Léo Aragão,11,2.0,leo-aragao,0.0,Leonardo de Aragão Carvalho,,,,,,,,,,,,,,,,,,,,,60.0,73.33,Mineirão,2025-06-01 19:30:00,1,2,333892,4,275,2,283,1748817000,26,True,True
593,2,0.0,,124400,6,2305,MIR,0,0.0,W. Santos,False,Wesley Santos,11,2.0,wesley-santos,0.0,Wesley Santos Silva,,,,,,,,,,,,,,,,,,,,,6.67,66.67,Maião,2025-06-01 11:00:00,0,1,333891,20,292,9,2305,1748786400,26,True,True
600,3,2.64,,124912,6,283,CRU,5,1.2,J. Jesus,True,Jonathan Jesus,11,4.17,jonathan-jesus,-0.76,Jonathan de Jesus Alves,,5.0,6.0,1.0,2.0,,,,1.0,,,,,,,,,,,,60.0,73.33,Mineirão,2025-06-01 19:30:00,1,2,333892,4,275,2,283,1748817000,26,True,True
