Unnamed: 0,atletas.clube.id.full.name,atletas.minimo_para_valorizar,atletas.pontos_num,atletas.atleta_id,atletas.clube_id,atletas.preco_num,atletas.status_id,atletas.variacao_num,atletas.media_num,atletas.posicao_id,atletas.apelido_abreviado,atletas.rodada_id,atletas.nome,atletas.entrou_em_campo,atletas.slug,atletas.jogos_num,atletas.apelido,A,DS,FC,FD,FF,FS,G,I,CA,DE,GS,DP,SG,V,FT,PS,PC,CV,PP,GC,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante
480,RBB,,0.0,110909,280,5.65,5,0.0,8.2,2,G. Lopes,7,Guilherme Lopes de Almeida,False,guilherme-lopes,1,Guilherme Lopes,,2.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,66.67,46.67,Cícero de Souza Marques,2025-05-05 19:00:00,0,1,334011,9,2305,3,280,1746482400,26,True,True
481,CEA,,1.3,111166,354,3.59,6,-0.18,0.17,4,Rômulo,7,Rômulo Azevedo Simão,True,romulo,4,Rômulo,,,3.0,1.0,,1.0,,1.0,,,,,,,,,,,,,20.0,46.67,Presidente Vargas (CE),2025-05-03 18:30:00,0,1,334015,16,287,12,354,1746307800,26,True,True
482,GRE,,0.0,111309,284,5.0,6,0.0,0.0,3,G. Martins,7,Gustavo Martins de Souza Santos,False,gustavo-martins,0,Gustavo Martins,,,,,,,,,,,,,,,,,,,,,46.67,53.33,Arena do Grêmio,2025-05-04 16:00:00,0,1,334013,15,277,11,284,1746385200,26,True,True
483,JUV,,0.0,111332,286,3.0,6,0.0,0.0,4,K. Gomes,7,Kelvi Chiesa Gomes,False,kelvi-gomes,0,Kelvi Gomes,,,,,,,,,,,,,,,,,,,,,60.0,6.67,Alfredo Jaconi,2025-05-05 20:00:00,1,0,334016,7,282,19,286,1746486000,26,True,True
484,JUV,,2.6,111407,286,6.21,6,-0.15,4.62,4,L. Mandaca,7,Luis Gustavo da Silva Machado Duarte,True,luis-mandaca,6,Luis Mandaca,,9.0,10.0,,4.0,12.0,1.0,,,,,,,,,,,,,,60.0,6.67,Alfredo Jaconi,2025-05-05 20:00:00,1,0,334016,7,282,19,286,1746486000,26,True,True
489,VAS,,0.5,111682,267,3.73,6,-0.41,0.55,4,Adson,7,Adson Ferreira Soares,True,adson,4,Adson,,,,1.0,,2.0,,,,,,,,,,,,,,,60.0,46.67,Mané Garrincha,2025-05-04 16:00:00,1,0,334008,4,275,13,267,1746385200,26,True,True
492,RBB,,0.0,111760,280,2.87,6,-0.82,1.78,4,Fabinho,7,Fábio Silva de Freitas,True,fabinho,5,Fabinho,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,66.67,46.67,Cícero de Souza Marques,2025-05-05 19:00:00,0,1,334011,9,2305,3,280,1746482400,26,True,True
493,BAH,,0.0,111829,265,4.03,6,0.0,2.67,5,Kayky,7,Kayky da Silva Chagas,False,kayky,3,Kayky,,,,,,,1.0,,,,,,,,,,,,,,73.33,66.67,Casa de Apostas Arena Fonte Nova,2025-05-03 21:00:00,0,1,334014,8,263,5,265,1746316800,26,True,True
495,CEA,,0.0,112060,354,0.87,6,0.0,0.0,5,J. Victor,7,João Victor Vieira Ferreira Sousa,False,joao-victor,1,João Victor,,,,,,,,,,,,,,,,,,,,,20.0,46.67,Presidente Vargas (CE),2025-05-03 18:30:00,0,1,334015,16,287,12,354,1746307800,26,True,True
496,GRE,,0.0,112616,284,3.83,6,0.0,-3.0,1,G. Grando,7,Gabriel Hamester Grando,False,gabriel-grando,0,Gabriel Grando,,,,,,,,,,,,,,,,,,1.0,,,46.67,53.33,Arena do Grêmio,2025-05-04 16:00:00,0,1,334013,15,277,11,284,1746385200,26,True,True
497,CRU,,3.1,112709,283,7.88,7,-0.28,5.69,2,K. Bruno,7,Kaiki Bruno da Silva,True,kaiki-bruno,7,Kaiki Bruno,1.0,14.0,15.0,1.0,2.0,13.0,,,1.0,,,,2.0,,,,,,,,73.33,73.33,Mineirão,2025-05-04 18:30:00,1,2,334012,1,262,2,283,1746394200,26,True,True
499,RBB,,3.9,112886,280,7.6,7,-0.3,4.09,5,L. Barbosa,7,Lucas Henrique Barbosa,True,lucas-barbosa,7,Lucas Barbosa,1.0,12.0,13.0,4.0,5.0,4.0,,3.0,1.0,,,,,,,,,,,,66.67,46.67,Cícero de Souza Marques,2025-05-05 19:00:00,0,1,334011,9,2305,3,280,1746482400,26,True,True
500,VAS,,0.0,112906,267,5.0,6,0.0,0.0,4,Sforza,7,Juan Sebastián Sforza,False,sforza,0,Sforza,,,,,,,,,,,,,,,,,,,,,60.0,46.67,Mané Garrincha,2025-05-04 16:00:00,1,0,334008,4,275,13,267,1746385200,26,True,True
501,FLU,,2.7,113034,266,4.0,7,0.18,2.46,3,Freytes,7,Juan Pablo Freytes,True,freytes,7,Freytes,,3.0,3.0,2.0,1.0,3.0,,1.0,1.0,,,,2.0,,,,,,,,6.67,66.67,Maracanã,2025-05-03 18:30:00,1,2,334007,20,292,6,266,1746307800,26,True,True
505,RBB,,0.0,113157,280,4.0,6,0.0,0.0,2,N. Mendes,7,Nathan Gabriel de Souza Mendes,False,nathan-mendes,0,Nathan Mendes,,,,,,,,,,,,,,,,,,,,,66.67,46.67,Cícero de Souza Marques,2025-05-05 19:00:00,0,1,334011,9,2305,3,280,1746482400,26,True,True
506,CRU,,0.0,113158,283,4.17,6,0.0,0.28,5,Marquinhos,7,Marcus Vinícius Oliveira Alencar,False,marquinhos,4,Marquinhos,,1.0,3.0,,,1.0,,,,,,,,,,,,,,,73.33,73.33,Mineirão,2025-05-04 18:30:00,1,2,334012,1,262,2,283,1746394200,26,True,True
507,SAO,,0.0,113359,276,8.0,6,0.0,0.0,4,P. Maia,7,Pablo Gonçalves Maia Fortunato,False,pablo-maia,0,Pablo Maia,,,,,,,,,,,,,,,,,,,,,20.0,26.67,Morumbis,2025-05-02 21:30:00,0,0,334010,18,356,14,276,1746232200,26,False,True
508,GRE,,13.9,113397,284,11.08,7,2.33,8.25,5,C. Olivera,7,Cristian Gonzalo Olivera Ibarra,True,cristian-olivera,4,Cristian Olivera,,9.0,10.0,2.0,2.0,7.0,2.0,,1.0,,,,,,,,,,,,46.67,53.33,Arena do Grêmio,2025-05-04 16:00:00,0,1,334013,15,277,11,284,1746385200,26,True,True
512,RBB,,0.0,114311,280,4.0,6,0.0,0.0,3,D. Mendes,7,Douglas Mendes Moreira,False,douglas-mendes,0,Douglas Mendes,,,,,,,,,,,,,,,,,,,,,66.67,46.67,Cícero de Souza Marques,2025-05-05 19:00:00,0,1,334011,9,2305,3,280,1746482400,26,True,True
513,CRU,,0.0,114334,283,4.83,6,0.0,2.35,3,Gamarra,7,Mateo Gamarra González,False,gamarra,2,Gamarra,,4.0,1.0,,,,,,,,,,,,,,1.0,,,,73.33,73.33,Mineirão,2025-05-04 18:30:00,1,2,334012,1,262,2,283,1746394200,26,True,True
517,VAS,,0.5,115141,267,4.09,5,-0.6,2.08,3,L. Freitas,7,Lucas de Freitas Molarinho Chagas,True,lucas-freitas,5,Lucas Freitas,,2.0,4.0,,2.0,4.0,,,,,,,1.0,,,,,,,,60.0,46.67,Mané Garrincha,2025-05-04 16:00:00,1,0,334008,4,275,13,267,1746385200,26,True,True
520,RBB,,5.8,115248,280,7.72,7,0.74,4.64,4,J. Jhon,7,Jhonatan dos Santos Rosa,True,jhon-jhon,7,Jhon Jhon,1.0,4.0,3.0,2.0,5.0,12.0,1.0,,1.0,,,,,,1.0,,,,,,66.67,46.67,Cícero de Souza Marques,2025-05-05 19:00:00,0,1,334011,9,2305,3,280,1746482400,26,True,True
523,CEA,,0.0,115537,354,3.0,6,0.0,0.0,3,M. Victor,7,Marcos Victor Ferreira da Silva,False,marcos-victor,0,Marcos Victor,,,,,,,,,,,,,,,,,,,,,20.0,46.67,Presidente Vargas (CE),2025-05-03 18:30:00,0,1,334015,16,287,12,354,1746307800,26,True,True
524,CRU,,0.0,115563,283,3.12,6,0.0,-0.6,4,Rodriguinho,7,Rodrigo Henrique Santos de Souza,False,rodriguinho,1,Rodriguinho,,,2.0,,,,,,,,,,,,,,,,,,73.33,73.33,Mineirão,2025-05-04 18:30:00,1,2,334012,1,262,2,283,1746394200,26,True,True
525,JUV,,0.0,115586,286,3.01,6,0.0,1.25,5,E. Galego,7,Emerson Mendes de Carvalho,False,emerson-galego,2,Emerson Galego,,1.0,,,,2.0,,,,,,,,,,,,,,,60.0,6.67,Alfredo Jaconi,2025-05-05 20:00:00,1,0,334016,7,282,19,286,1746486000,26,True,True
526,JUV,,5.4,115594,286,3.88,7,0.68,3.7,2,M. Paulo,7,Marcos Paulo Lima Batista Silva,True,marcos-paulo,3,Marcos Paulo,,5.0,1.0,2.0,,3.0,,,,,,,,,,,,,,,60.0,6.67,Alfredo Jaconi,2025-05-05 20:00:00,1,0,334016,7,282,19,286,1746486000,26,True,True
529,CEA,,2.2,115915,354,3.6,6,0.17,1.07,5,Lelê,7,Leanderson da Silva Genésio,True,lele,3,Lelê,,,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,20.0,46.67,Presidente Vargas (CE),2025-05-03 18:30:00,0,1,334015,16,287,12,354,1746307800,26,True,True
531,JUV,,0.0,116025,286,2.46,6,0.0,1.95,5,Petterson,7,Petterson Novaes Reis,False,petterson,2,Petterson,,1.0,,,3.0,,,,,,,,,,,,,,,,60.0,6.67,Alfredo Jaconi,2025-05-05 20:00:00,1,0,334016,7,282,19,286,1746486000,26,True,True
534,FLU,,-0.6,116447,266,5.33,6,-0.74,1.62,4,Hércules,7,Hércules Pereira do Nascimento,True,hercules,5,Hércules,,5.0,9.0,,1.0,1.0,,,1.0,,,,,,1.0,,,,,,6.67,66.67,Maracanã,2025-05-03 18:30:00,1,2,334007,20,292,6,266,1746307800,26,True,True
536,JUV,,0.0,117044,286,2.0,6,0.0,0.0,2,G. Souza,7,Gabriel Souza dos Santos,False,gabriel-souza,0,Gabriel Souza,,,,,,,,,,,,,,,,,,,,,60.0,6.67,Alfredo Jaconi,2025-05-05 20:00:00,1,0,334016,7,282,19,286,1746486000,26,True,True
538,RBB,,0.0,117314,280,1.88,6,0.0,-0.55,5,T. Borbas,7,Thiago Nicolás Borbas Silva,False,thiago-borbas,2,Thiago Borbas,,,2.0,,,1.0,,,1.0,,,,,,,,,,,,66.67,46.67,Cícero de Souza Marques,2025-05-05 19:00:00,0,1,334011,9,2305,3,280,1746482400,26,True,True
539,JUV,,0.0,117336,286,4.0,5,0.0,0.0,3,Cipriano,7,João Luiz da Silva Cipriano,False,cipriano,0,Cipriano,,,,,,,,,,,,,,,,,,,,,60.0,6.67,Alfredo Jaconi,2025-05-05 20:00:00,1,0,334016,7,282,19,286,1746486000,26,True,True
540,CRU,,0.0,117404,283,1.0,6,0.0,0.0,1,Otávio,7,Otávio Eleodoro Rezende Costa,False,otavio,0,Otávio,,,,,,,,,,,,,,,,,,,,,73.33,73.33,Mineirão,2025-05-04 18:30:00,1,2,334012,1,262,2,283,1746394200,26,True,True
541,COR,,0.0,117459,264,3.01,6,0.0,1.3,2,L. Maná,7,Leonardo Mana Hernandes,False,leo-mana,2,Léo Maná,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,20.0,40.0,Neo Química Arena,2025-05-03 18:30:00,2,4,334009,17,285,10,264,1746307800,26,True,True
542,COR,,0.0,117632,264,23.0,5,0.0,0.0,4,Garro,7,Rodrigo Garro,False,garro,0,Garro,,,,,,,,,,,,,,,,,,,,,20.0,40.0,Neo Química Arena,2025-05-03 18:30:00,2,4,334009,17,285,10,264,1746307800,26,True,True
543,SAO,,0.0,117818,276,2.0,5,0.0,0.0,1,Young,7,Young Navarro Moraes,False,young,0,Young,,,,,,,,,,,,,,,,,,,,,20.0,26.67,Morumbis,2025-05-02 21:30:00,0,0,334010,18,356,14,276,1746232200,26,False,True
544,COR,,0.0,117849,264,4.0,6,0.0,0.0,5,Giovane,7,Giovane Santana do Nascimento,False,giovane,0,Giovane,,,,,,,,,,,,,,,,,,,,,20.0,40.0,Neo Química Arena,2025-05-03 18:30:00,2,4,334009,17,285,10,264,1746307800,26,True,True
545,COR,,0.0,117910,264,8.48,6,0.0,4.32,4,B. Bidon,7,Breno de Souza Bidon,False,breno-bidon,6,Breno Bidon,1.0,10.0,17.0,2.0,2.0,18.0,,,2.0,,,,,,,,,,,,20.0,40.0,Neo Química Arena,2025-05-03 18:30:00,2,4,334009,17,285,10,264,1746307800,26,True,True
546,FLU,,0.0,117930,266,3.45,6,0.0,0.5,5,Lavega,7,Joaquín Lavega Colzada,False,lavega,1,Lavega,,,,,,1.0,,,,,,,,,,,,,,,6.67,66.67,Maracanã,2025-05-03 18:30:00,1,2,334007,20,292,6,266,1746307800,26,True,True
548,GRE,,0.0,118238,284,3.0,6,0.0,0.0,4,Ronald,7,Ronald Cardoso Falkoski,False,ronald,0,Ronald,,,,,,,,,,,,,,,,,,,,,46.67,53.33,Arena do Grêmio,2025-05-04 16:00:00,0,1,334013,15,277,11,284,1746385200,26,True,True
549,SAO,,0.0,118563,276,1.47,6,0.0,-0.77,4,Rodriguinho,7,Rodrigo Huendra Almeida Mendonça,False,rodriguinho,3,Rodriguinho,,,1.0,,,,,,2.0,,,,,,,,,,,,20.0,26.67,Morumbis,2025-05-02 21:30:00,0,0,334010,18,356,14,276,1746232200,26,False,True
551,VAS,,6.2,118752,267,5.68,6,1.07,2.93,4,M. Carvalho,7,Mateus Carvalho dos Santos,True,mateus-carvalho,3,Mateus Carvalho,,6.0,4.0,,,2.0,,,,,,,,,,,,,,,60.0,46.67,Mané Garrincha,2025-05-04 16:00:00,1,0,334008,4,275,13,267,1746385200,26,True,True
553,CRU,,0.0,118775,283,4.79,6,0.0,0.6,5,L. Díaz,7,Lautaro Ariel Díaz,False,lautaro-diaz,2,Lautaro Díaz,,,,1.0,,,,,,,,,,,,,,,,,73.33,73.33,Mineirão,2025-05-04 18:30:00,1,2,334012,1,262,2,283,1746394200,26,True,True
554,JUV,,0.0,120566,286,2.83,6,0.0,2.25,5,V. Pernambuco,7,José Vitor Rodrigues da Silva dos Santos,False,vitor-pernambuco,2,Vitor Pernambuco,,1.0,,,,,,,,,,,,,1.0,,,,,,60.0,6.67,Alfredo Jaconi,2025-05-05 20:00:00,1,0,334016,7,282,19,286,1746486000,26,True,True
557,VAS,,0.0,121766,267,2.0,6,0.0,0.0,2,P. Silva,7,Paulo Ricardo de Souza Babilônia,False,paulinho-silva,0,Paulinho Silva,,,,,,,,,,,,,,,,,,,,,60.0,46.67,Mané Garrincha,2025-05-04 16:00:00,1,0,334008,4,275,13,267,1746385200,26,True,True
558,GRE,,0.0,121792,284,2.86,6,0.0,1.4,5,André,7,André Henrique da Silva Martins,False,andre,4,André,,,,3.0,2.0,1.0,,1.0,,,,,,,,,,,,,46.67,53.33,Arena do Grêmio,2025-05-04 16:00:00,0,1,334013,15,277,11,284,1746385200,26,True,True
561,BAH,,0.0,122300,265,2.0,6,0.0,0.0,2,Ryan,7,Ryan Carlos Santos de Sousa,False,ryan,0,Ryan,,,,,,,,,,,,,,,,,,,,,73.33,66.67,Casa de Apostas Arena Fonte Nova,2025-05-03 21:00:00,0,1,334014,8,263,5,265,1746316800,26,True,True
566,RBB,,0.0,122394,280,2.65,6,0.0,0.2,4,Gustavinho,7,Gustavo Ribeiro Neves,False,gustavinho,3,Gustavinho,,1.0,3.0,,,,,,,,,,,,,,,,,,66.67,46.67,Cícero de Souza Marques,2025-05-05 19:00:00,0,1,334011,9,2305,3,280,1746482400,26,True,True
567,COR,,0.0,122396,264,4.23,6,0.0,1.7,4,Ryan,7,Ryan Gustavo de Lima,False,ryan,1,Ryan,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,20.0,40.0,Neo Química Arena,2025-05-03 18:30:00,2,4,334009,17,285,10,264,1746307800,26,True,True
570,RBB,,0.0,122458,280,1.0,6,0.0,0.0,2,V. Lago,7,Vinicius dos Santos Lago,False,vinicius-lago,0,Vinícius Lago,,,,,,,,,,,,,,,,,,,,,66.67,46.67,Cícero de Souza Marques,2025-05-05 19:00:00,0,1,334011,9,2305,3,280,1746482400,26,True,True
571,VAS,,3.7,122486,267,6.37,7,-0.25,4.28,5,Rayan,7,Rayan Vitor Simplício Rocha,True,rayan,5,Rayan,,4.0,3.0,2.0,3.0,7.0,1.0,,,,,,,,,,,,,,60.0,46.67,Mané Garrincha,2025-05-04 16:00:00,1,0,334008,4,275,13,267,1746385200,26,True,True
572,VAS,,0.0,122487,267,2.0,6,0.0,0.0,5,GB,7,Gabriel Souza da Silva,False,gb,0,GB,,,,,,,,,,,,,,,,,,,,,60.0,46.67,Mané Garrincha,2025-05-04 16:00:00,1,0,334008,4,275,13,267,1746385200,26,True,True
574,CRU,,0.0,122660,283,3.0,6,0.0,0.0,4,Japa,7,João Wellington Gadelha Melo de Oliveira,False,japa,0,Japa,,,,,,,,,,,,,,,,,,,,,73.33,73.33,Mineirão,2025-05-04 18:30:00,1,2,334012,1,262,2,283,1746394200,26,True,True
576,JUV,,0.0,122861,286,5.0,6,0.0,2.82,3,Abner,7,Abner Salles da Silva,False,abner,6,Abner,1.0,4.0,2.0,,2.0,2.0,,1.0,1.0,,,,1.0,,,,,,,,60.0,6.67,Alfredo Jaconi,2025-05-05 20:00:00,1,0,334016,7,282,19,286,1746486000,26,True,True
577,RBB,,5.0,122897,280,6.43,7,0.73,3.89,3,G. Rodríguez,7,Guzmán Rodríguez Ferrari,True,guzman-rodriguez,7,Guzmán Rodríguez,,4.0,6.0,2.0,2.0,2.0,,,2.0,,,,4.0,,,,,,,,66.67,46.67,Cícero de Souza Marques,2025-05-05 19:00:00,0,1,334011,9,2305,3,280,1746482400,26,True,True
580,BAH,,0.0,123004,265,1.7,6,0.0,2.1,5,Tiago,7,Tiago Souza de Jesus Carvalho,False,tiago,1,Tiago,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,73.33,66.67,Casa de Apostas Arena Fonte Nova,2025-05-03 21:00:00,0,1,334014,8,263,5,265,1746316800,26,True,True
582,BAH,,8.0,123360,265,7.74,2,0.8,3.72,4,Cauly,7,Cauly Oliveira Souza,True,cauly,6,Cauly,2.0,2.0,1.0,,2.0,2.0,1.0,,1.0,,,,,,,,,,,,73.33,66.67,Casa de Apostas Arena Fonte Nova,2025-05-03 21:00:00,0,1,334014,8,263,5,265,1746316800,26,True,True
583,BAH,,0.0,123497,265,1.0,6,0.0,0.0,4,Jota,7,João Victor Broad Moreira Guimarães,False,jota,0,Jota,,,,,,,,,,,,,,,,,,,,,73.33,66.67,Casa de Apostas Arena Fonte Nova,2025-05-03 21:00:00,0,1,334014,8,263,5,265,1746316800,26,True,True
584,CRU,,0.0,123649,283,2.82,6,0.0,5.0,3,Janderson,7,José Janderson da Silva Marques,False,janderson,1,Janderson,,,,,,,,,,,,,1.0,,,,,,,,73.33,73.33,Mineirão,2025-05-04 18:30:00,1,2,334012,1,262,2,283,1746394200,26,True,True
585,BAH,,0.0,123717,265,3.0,6,0.0,0.0,2,Z. Guilherme,7,José Guilherme de Lima Costa,False,ze-guilherme,0,Zé Guilherme,,,,,,,,,,,,,,,,,,,,,73.33,66.67,Casa de Apostas Arena Fonte Nova,2025-05-03 21:00:00,0,1,334014,8,263,5,265,1746316800,26,True,True
586,FLU,,0.5,123788,266,4.63,6,-0.35,0.83,4,Lezcano,7,Rubén Darío Lezcano Portillo,True,lezcano,3,Lezcano,,1.0,,,,2.0,,,,,,,,,,,,,,,6.67,66.67,Maracanã,2025-05-03 18:30:00,1,2,334007,20,292,6,266,1746307800,26,True,True
587,BAH,,0.0,123795,265,6.14,6,-0.16,1.2,5,L. Rodríguez,7,Luciano Rodríguez Rosales,True,lucho-rodriguez,6,Lucho Rodríguez,,2.0,7.0,2.0,3.0,5.0,,,1.0,,,,,,,,,,,,73.33,66.67,Casa de Apostas Arena Fonte Nova,2025-05-03 21:00:00,0,1,334014,8,263,5,265,1746316800,26,True,True
590,RBB,,1.5,124239,280,3.84,6,-0.29,2.3,5,H. Mosquera,7,Henry David Mosquera Sánchez,True,henry-mosquera,6,Henry Mosquera,,4.0,3.0,5.0,1.0,4.0,,1.0,,,,,,,,,,,,,66.67,46.67,Cícero de Souza Marques,2025-05-05 19:00:00,0,1,334011,9,2305,3,280,1746482400,26,True,True
597,CRU,,0.0,124369,283,2.0,6,0.0,0.0,1,L. Aragão,7,Leonardo de Aragão Carvalho,False,leo-aragao,0,Léo Aragão,,,,,,,,,,,,,,,,,,,,,73.33,73.33,Mineirão,2025-05-04 18:30:00,1,2,334012,1,262,2,283,1746394200,26,True,True
602,SAO,,0.0,124674,276,2.0,6,0.0,0.0,4,F. Negrucci,7,Felipe Negrucci Berdague,False,felipe-negrucci,0,Felipe Negrucci,,,,,,,,,,,,,,,,,,,,,20.0,26.67,Morumbis,2025-05-02 21:30:00,0,0,334010,18,356,14,276,1746232200,26,False,True
603,SAO,,0.0,124701,276,2.0,6,0.0,0.0,1,Leandro,7,Leandro Mathias Silva Bueno,False,leandro,0,Leandro,,,,,,,,,,,,,,,,,,,,,20.0,26.67,Morumbis,2025-05-02 21:30:00,0,0,334010,18,356,14,276,1746232200,26,False,True
605,CRU,,0.0,124912,283,4.42,6,0.0,1.83,3,J. Jesus,7,Jonathan de Jesus Alves,False,jonathan-jesus,3,Jonathan Jesus,,3.0,5.0,,,1.0,,,,,,,1.0,,,,,1.0,,,73.33,73.33,Mineirão,2025-05-04 18:30:00,1,2,334012,1,262,2,283,1746394200,26,True,True
606,GRE,,5.0,125467,284,2.86,6,1.33,2.35,3,Viery,7,Viery Fernandes Santos Lopes,True,viery,2,Viery,,,1.0,,,,,,,,,,1.0,,,,,,,,46.67,53.33,Arena do Grêmio,2025-05-04 16:00:00,0,1,334013,15,277,11,284,1746385200,26,True,True
608,COR,,0.0,125488,264,3.62,6,0.0,1.0,3,J. Pedro,7,João Pedro de Sousa Rodrigues,False,joao-pedro,1,João Pedro,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,20.0,40.0,Neo Química Arena,2025-05-03 18:30:00,2,4,334009,17,285,10,264,1746307800,26,True,True
610,RBB,,0.0,126120,280,2.0,6,0.0,0.0,4,Marcelinho,7,Marcelo Braz da Silva,False,marcelinho,0,Marcelinho,,,,,,,,,,,,,,,,,,,,,66.67,46.67,Cícero de Souza Marques,2025-05-05 19:00:00,0,1,334011,9,2305,3,280,1746482400,26,True,True
611,VAS,,-0.3,126182,267,5.48,6,-0.74,1.37,4,Paulinho,7,Paulo Lucas Santos de Paula,True,paulinho,4,Paulinho,,4.0,5.0,,,2.0,,,,,,,,,,,,,,,60.0,46.67,Mané Garrincha,2025-05-04 16:00:00,1,0,334008,4,275,13,267,1746385200,26,True,True
613,COR,,8.0,126900,264,7.63,2,0.88,3.6,4,I. Coronado,7,Igor Caique Coronado,True,igor-coronado,4,Igor Coronado,,4.0,1.0,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,20.0,40.0,Neo Química Arena,2025-05-03 18:30:00,2,4,334009,17,285,10,264,1746307800,26,True,True
614,RBB,,7.71,126977,280,9.54,7,0.32,7.43,6,F. Seabra,7,Fernando Seabra,True,fernando-seabra,7,Fernando Seabra,,,,,,,,,,,,,,5.0,,,,,,,66.67,46.67,Cícero de Souza Marques,2025-05-05 19:00:00,0,1,334011,9,2305,3,280,1746482400,26,True,True
615,FLU,,0.0,128583,266,1.0,6,0.0,0.0,4,T. Henrique,7,Thiago Henrique Gonçalves Silva,False,thiago-henrique,0,Thiago Henrique,,,,,,,,,,,,,,,,,,,,,6.67,66.67,Maracanã,2025-05-03 18:30:00,1,2,334007,20,292,6,266,1746307800,26,True,True
619,BAH,,0.0,129663,265,1.35,6,0.0,1.2,5,R. Pablo,7,Ruan Pablo Barbosa Sousa,False,ruan-pablo,1,Ruan Pablo,,,,1.0,,,,,,,,,,,,,,,,,73.33,66.67,Casa de Apostas Arena Fonte Nova,2025-05-03 21:00:00,0,1,334014,8,263,5,265,1746316800,26,True,True
620,VAS,,0.0,129666,267,2.0,6,0.0,0.0,4,JP,7,João Pedro Murilo de Paula Morais,False,jp,0,JP,,,,,,,,,,,,,,,,,,,,,60.0,46.67,Mané Garrincha,2025-05-04 16:00:00,1,0,334008,4,275,13,267,1746385200,26,True,True
622,VAS,,0.0,130255,267,3.0,6,0.0,0.0,4,G. Estrella,7,Guilherme Estrella de Paiva,False,guilherme-estrella,0,Guilherme Estrella,,,,,,,,,,,,,,,,,,,,,60.0,46.67,Mané Garrincha,2025-05-04 16:00:00,1,0,334008,4,275,13,267,1746385200,26,True,True
624,VAS,,0.0,130279,267,1.67,6,0.0,-0.3,4,L. Zuccarello,7,Lukas Rocha Zuccarello,False,lukas-zuccarello,1,Lukas Zuccarello,,,1.0,,,,,,,,,,,,,,,,,,60.0,46.67,Mané Garrincha,2025-05-04 16:00:00,1,0,334008,4,275,13,267,1746385200,26,True,True
625,VAS,,0.0,130280,267,1.0,6,0.0,0.0,1,P. Gabriel,7,Phillipe Gabriel Pires de Oliveira,False,phillipe-gabriel,0,Phillipe Gabriel,,,,,,,,,,,,,,,,,,,,,60.0,46.67,Mané Garrincha,2025-05-04 16:00:00,1,0,334008,4,275,13,267,1746385200,26,True,True
629,VAS,,-1.3,130393,267,0.64,7,-0.36,-1.3,3,L. Gustavo,7,Luiz Gustavo Marinho Ribeiro dos Santos,True,luiz-gustavo,1,Luiz Gustavo,,,1.0,,,,,,1.0,,,,,,,,,,,,60.0,46.67,Mané Garrincha,2025-05-04 16:00:00,1,0,334008,4,275,13,267,1746385200,26,True,True
631,FLU,,0.0,130650,266,3.26,7,0.0,1.06,4,Bernal,7,Facundo Bernal Cruz,False,bernal,5,Bernal,,2.0,4.0,2.0,2.0,3.0,,,2.0,,,,,,,,,,,,6.67,66.67,Maracanã,2025-05-03 18:30:00,1,2,334007,20,292,6,266,1746307800,26,True,True
632,GRE,,11.3,130884,284,6.12,6,1.3,6.27,2,I. Serrote,7,Igor Eduardo Schlemper,True,igor-serrote,4,Igor Serrote,,14.0,4.0,,1.0,3.0,,,2.0,,,,1.0,,,,,,,,46.67,53.33,Arena do Grêmio,2025-05-04 16:00:00,0,1,334013,15,277,11,284,1746385200,26,True,True
636,SAO,,0.0,131518,276,1.0,6,0.0,0.0,5,Henrique,7,Henrique Fabiano do Carmo,False,henrique,0,Henrique,,,,,,,,,,,,,,,,,,,,,20.0,26.67,Morumbis,2025-05-02 21:30:00,0,0,334010,18,356,14,276,1746232200,26,False,True
637,SAO,,0.0,131617,276,6.35,7,0.0,5.07,5,A. Silva,7,André Oliveira e Silva,False,andre-silva,6,André Silva,1.0,4.0,3.0,2.0,2.0,5.0,2.0,2.0,2.0,,,,,,,,,,,,20.0,26.67,Morumbis,2025-05-02 21:30:00,0,0,334010,18,356,14,276,1746232200,26,False,True
638,COR,,0.0,131753,264,1.0,6,0.0,0.0,1,F. Longo,7,Felipe Longo Fernandes da Silva,False,felipe-longo,0,Felipe Longo,,,,,,,,,,,,,,,,,,,,,20.0,40.0,Neo Química Arena,2025-05-03 18:30:00,2,4,334009,17,285,10,264,1746307800,26,True,True
640,JUV,,0.0,131825,286,2.25,6,0.0,0.0,4,D. Góes,7,Davi Goes Silva Ferreira Carvalho,False,davi-goes,2,Davi Góes,,,,,,,,,,,,,,,,,,,,,60.0,6.67,Alfredo Jaconi,2025-05-05 20:00:00,1,0,334016,7,282,19,286,1746486000,26,True,True
