,atletas.jogos_num,atletas.atleta_id,atletas.rodada_id,atletas.clube_id,atletas.posicao_id,atletas.status_id,atletas.pontos_num,atletas.media_num,atletas.variacao_num,atletas.preco_num,atletas.entrou_em_campo,atletas.slug,atletas.apelido,atletas.apelido_abreviado,atletas.nome,CA,DS,FC,FD,FF,FS,I,SG,A,FT,G,CV,PC,PS,DE,GS,V,DP,PP,GC,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante
82,0,103576,16,286,5,6,0.0,0.0,0.0,3.0,False,rafael-bilu,Rafael Bilu,R. Bilu,Rafael Bilu Mudesto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,20.0,Alfredo Jaconi,2025-07-24 19:00:00,1.0,0.0,334076,12,276,18,286,1753394400,26,True,False
83,0,91254,16,284,4,6,0.0,0.0,0.0,6.0,False,carballo,Carballo,Carballo,Felipe Ignacio Carballo Ares,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,53.33, Arena do Grêmio,2025-08-31 20:30:00,,,334073,5,263,14,284,1756683000,26,False,False
84,0,94931,16,286,4,6,0.0,0.0,0.0,5.0,False,lucas-fernandes,Lucas Fernandes,L. Fernandes,Lucas Fernandes da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,20.0,Alfredo Jaconi,2025-07-24 19:00:00,1.0,0.0,334076,12,276,18,286,1753394400,26,True,False
85,12,101727,16,264,2,7,6.0,5.58,-0.24,10.45,True,matheuzinho,Matheuzinho,Matheuzinho,Matheus França Silva,6,29,9,1,3,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,73.33,33.33,Neo Química Arena,2025-07-23 19:30:00,0.0,0.0,334069,1,283,11,264,1753309800,26,True,False
86,0,143255,16,287,5,6,0.0,0.0,0.0,1.0,False,kauan-vitor,Kauan Vitor,K. Vitor,Kauan Vitor Silva Ferreira de Melo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,40.0,Barradão,2025-07-23 21:30:00,2.0,2.0,334074,20,292,15,287,1753317000,26,True,False
87,1,110750,16,280,3,2,3.5,3.5,1.03,5.03,True,gustavo-marques,Gustavo Marques,G. Marques,Gustavo Marques Alves dos Santos,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,26.67,Cícero de Souza Marques,2025-07-23 21:30:00,2.0,1.0,334071,2,262,4,280,1753317000,26,True,False
88,3,142867,16,277,5,6,2.3,1.6,0.23,2.59,True,robinho-jr,Robinho Jr.,R. Jr.,Robson de Souza Júnior,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,40.0,Vila Belmiro,2025-07-23 21:30:00,2.0,1.0,334070,10,285,17,277,1753317000,26,True,False
89,0,144417,16,277,5,6,0.0,0.0,0.0,1.0,False,padula,Padula,Padula,Pedro Padula Tobias de Aguiar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,40.0,Vila Belmiro,2025-07-23 21:30:00,2.0,1.0,334070,10,285,17,277,1753317000,26,True,False
90,1,124247,16,282,5,6,0.0,0.5,0.0,1.1,False,isaac,Isaac,Isaac,Isaac Aguiar Tomich,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,46.67, Arena MRV,2025-08-31 20:30:00,,,334072,19,356,9,282,1756683000,26,False,False
91,0,71123,16,267,4,6,0.0,0.0,0.0,7.0,False,thiago-mendes,Thiago Mendes,T. Mendes,Thiago Henrique Mendes Ribeiro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,False
92,0,145379,16,264,5,6,0.0,0.0,0.0,1.0,False,kaue-furquim,Kauê Furquim,K. Furquim,Kauê Junior Furquim da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,33.33,Neo Química Arena,2025-07-23 19:30:00,0.0,0.0,334069,1,283,11,264,1753309800,26,True,False
93,2,110759,16,266,5,6,0.0,-0.05,-0.89,7.26,True,john-kennedy,John Kennedy,J. Kennedy,John Kennedy Batista de Souza,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,40.0,Maracanã,2025-07-23 19:00:00,2.0,1.0,334067,3,275,8,266,1753308000,26,True,False
94,0,93411,16,287,5,6,0.0,0.0,0.0,5.0,False,cantalapiedra,Cantalapiedra,Cantalapiedra,Aitor Cantalapiedra Fernández,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,40.0,Barradão,2025-07-23 21:30:00,2.0,2.0,334074,20,292,15,287,1753317000,26,True,False
95,0,145387,16,287,4,6,0.0,0.0,0.0,5.0,False,ruben-ismael,Rúben Ismael,R. Ismael,Rúben Ismael Valente Ramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,40.0,Barradão,2025-07-23 21:30:00,2.0,2.0,334074,20,292,15,287,1753317000,26,True,False
96,0,77738,16,287,5,6,0.0,0.0,0.0,7.0,False,romarinho,Romarinho,Romarinho,Romário Ricardo da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,40.0,Barradão,2025-07-23 21:30:00,2.0,2.0,334074,20,292,15,287,1753317000,26,True,False
97,11,81121,16,354,4,6,1.2,3.92,0.2,6.65,True,lucas-mugni,Lucas Mugni,L. Mugni,Lucas Andrés Mugni,3,16,17,1,5,8,1,0,2,0,1,0,0,0,0,0,0,0,0,0,86.67,20.0,Castelão (CE),2025-07-23 19:00:00,2.0,0.0,334075,7,2305,13,354,1753308000,26,True,False
98,0,145396,16,267,2,6,0.0,0.0,0.0,1.0,False,breno-vereza,Breno Vereza,B. Vereza,Breno Vereza da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,False
99,0,116067,16,284,1,6,0.0,0.0,0.0,1.0,False,thiago-beltrame,Thiago Beltrame,T. Beltrame,Thiago Beltrame Stallbaum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,53.33, Arena do Grêmio,2025-08-31 20:30:00,,,334073,5,263,14,284,1756683000,26,False,False
100,12,94207,16,277,5,5,2.5,6.52,0.19,9.36,True,guilherme,Guilherme,Guilherme,Guilherme Augusto Vieira dos Santos,0,22,6,5,11,23,3,0,1,0,2,0,0,0,0,0,0,0,0,0,60.0,40.0,Vila Belmiro,2025-07-23 21:30:00,2.0,1.0,334070,10,285,17,277,1753317000,26,True,False
101,0,110062,16,280,4,6,0.0,0.0,0.0,1.0,False,joao-neto,João Neto,J. Neto,João Roberto Rota Neto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,26.67,Cícero de Souza Marques,2025-07-23 21:30:00,2.0,1.0,334071,2,262,4,280,1753317000,26,True,False
102,0,145400,16,280,2,6,0.0,0.0,0.0,1.0,False,caue,Cauê,Cauê,Cauê Nascimento Santos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,26.67,Cícero de Souza Marques,2025-07-23 21:30:00,2.0,1.0,334071,2,262,4,280,1753317000,26,True,False
103,9,70216,16,286,1,7,1.6,3.04,0.16,4.61,True,gustavo,Gustavo,Gustavo,Luiz Gustavo de Almeida Pinto,1,1,0,0,0,0,0,1,0,0,0,0,0,0,26,19,0,1,0,0,46.67,20.0,Alfredo Jaconi,2025-07-24 19:00:00,1.0,0.0,334076,12,276,18,286,1753394400,26,True,False
104,14,104994,16,284,3,7,0.0,3.15,0.0,6.76,False,wagner-leonardo,Wagner Leonardo,W. Leonardo,Wagner Leonardo Calvelo de Souza,2,16,12,4,0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,86.67,53.33, Arena do Grêmio,2025-08-31 20:30:00,,,334073,5,263,14,284,1756683000,26,False,False
105,13,37457,16,354,6,7,3.6,5.47,-0.01,8.14,True,leo-conde,Léo Condé,L. Condé,Leonardo Rodrigues Condé,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,86.67,20.0,Castelão (CE),2025-07-23 19:00:00,2.0,0.0,334075,7,2305,13,354,1753308000,26,True,False
106,1,140906,16,280,5,6,0.0,0.5,0.0,1.1,False,davi-gomes,Davi Gomes,D. Gomes,Davi Gomes de Alvarenga,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,26.67,Cícero de Souza Marques,2025-07-23 21:30:00,2.0,1.0,334071,2,262,4,280,1753317000,26,True,False
107,11,106082,16,286,2,6,0.0,3.64,0.0,6.24,False,ewerthon,Ewerthon,Ewerthon,Ewerthon Diógenes da Silva,2,20,7,2,4,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46.67,20.0,Alfredo Jaconi,2025-07-24 19:00:00,1.0,0.0,334076,12,276,18,286,1753394400,26,True,False
108,10,100652,16,264,5,6,0.0,6.11,0.0,12.03,False,yuri-alberto,Yuri Alberto,Y. Alberto,Yuri Alberto Monteiro da Silva,2,1,11,4,13,10,2,0,1,0,5,0,0,0,0,0,0,0,0,0,73.33,33.33,Neo Química Arena,2025-07-23 19:30:00,0.0,0.0,334069,1,283,11,264,1753309800,26,True,False
109,13,72294,16,282,1,7,0.0,5.32,0.0,9.95,False,everson,Everson,Everson,Everson Felipe Marques Pires,3,0,0,0,0,4,0,7,0,0,0,0,0,0,37,13,0,0,0,0,6.67,46.67, Arena MRV,2025-08-31 20:30:00,,,334072,19,356,9,282,1756683000,26,False,False
110,14,87999,16,282,4,7,0.0,3.17,0.0,9.71,False,gustavo-scarpa,Gustavo Scarpa,G. Scarpa,Gustavo Henrique Furtado Scarpa,2,8,12,5,12,19,2,0,1,0,1,0,0,0,0,0,0,0,0,0,6.67,46.67, Arena MRV,2025-08-31 20:30:00,,,334072,19,356,9,282,1756683000,26,False,False
111,11,101574,16,264,1,7,10.2,4.31,1.69,9.58,True,hugo-souza,Hugo Souza,H. Souza,Hugo de Souza Nogueira,1,0,0,0,0,0,0,5,0,0,0,0,0,0,28,13,0,0,0,0,73.33,33.33,Neo Química Arena,2025-07-23 19:30:00,0.0,0.0,334069,1,283,11,264,1753309800,26,True,False
112,10,37715,16,266,3,7,0.0,2.14,-0.21,7.84,True,thiago-silva,Thiago Silva,T. Silva,Thiago Emiliano da Silva,0,2,3,2,3,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,46.67,40.0,Maracanã,2025-07-23 19:00:00,2.0,1.0,334067,3,275,8,266,1753308000,26,True,False
113,14,42411,16,282,6,7,0.0,5.91,0.0,10.04,False,cuca,Cuca,Cuca,Alexi Stival,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6.67,46.67, Arena MRV,2025-08-31 20:30:00,,,334072,19,356,9,282,1756683000,26,False,False
114,14,37656,16,266,1,7,0.6,2.93,-0.27,8.21,True,fabio,Fábio,Fábio,Fábio Deivson Lopes Maciel,1,0,0,0,0,0,0,3,0,0,0,0,0,0,34,17,0,0,0,0,46.67,40.0,Maracanã,2025-07-23 19:00:00,2.0,1.0,334067,3,275,8,266,1753308000,26,True,False
115,14,72018,16,284,1,7,0.0,3.88,0.0,7.53,False,tiago-volpi,Tiago Volpi,T. Volpi,Tiago Luis Volpi,2,0,0,0,0,5,0,3,0,0,0,0,1,0,46,20,0,0,0,0,86.67,53.33, Arena do Grêmio,2025-08-31 20:30:00,,,334073,5,263,14,284,1756683000,26,False,False
116,8,38913,16,286,4,6,0.0,1.37,-0.24,3.45,True,nene,Nenê,Nenê,Anderson Luis de Carvalho - Luiz,0,2,1,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,20.0,Alfredo Jaconi,2025-07-24 19:00:00,1.0,0.0,334076,12,276,18,286,1753394400,26,True,False
117,12,97145,16,284,4,7,0.0,4.58,0.0,9.79,False,villasanti,Villasanti,Villasanti,Mathías Adalberto Villasanti Rolón,5,40,23,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,53.33, Arena do Grêmio,2025-08-31 20:30:00,,,334073,5,263,14,284,1756683000,26,False,False
118,11,61188,16,286,5,3,0.2,2.27,-0.24,4.23,True,gilberto,Gilberto,Gilberto,Gilberto Oliveira Souza Júnior,3,1,13,2,4,8,2,0,1,0,2,0,0,0,0,0,0,0,0,0,46.67,20.0,Alfredo Jaconi,2025-07-24 19:00:00,1.0,0.0,334076,12,276,18,286,1753394400,26,True,False
119,12,105584,16,267,2,6,0.0,3.74,0.0,7.56,False,lucas-piton,Lucas Piton,L. Piton,Lucas Piton Crivellaro,2,15,20,0,3,6,1,2,3,0,0,0,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,False
120,11,84042,16,277,5,6,0.0,3.4,0.0,8.83,False,tiquinho-soares,Tiquinho Soares,T. Soares,Francisco das Chagas Soares dos Santos Meireles,2,6,17,4,8,13,2,0,2,0,1,0,0,0,0,0,0,0,0,0,60.0,40.0,Vila Belmiro,2025-07-23 21:30:00,2.0,1.0,334070,10,285,17,277,1753317000,26,True,False
121,9,107516,16,286,5,6,1.5,2.85,-0.19,4.43,True,enio,Ênio,Ênio,Sebastião Ênio Santos de Almeida,2,5,4,3,3,15,2,0,0,0,1,0,0,0,0,0,0,0,0,0,46.67,20.0,Alfredo Jaconi,2025-07-24 19:00:00,1.0,0.0,334076,12,276,18,286,1753394400,26,True,False
122,14,102256,16,277,4,7,4.6,2.19,0.31,6.61,True,rollheiser,Rollheiser,Rollheiser,Benjamín Rollheiser,3,9,13,0,9,12,1,0,1,2,0,0,0,0,0,0,0,0,0,0,60.0,40.0,Vila Belmiro,2025-07-23 21:30:00,2.0,1.0,334070,10,285,17,277,1753317000,26,True,False
123,13,90703,16,287,4,6,5.4,4.68,0.46,10.53,True,matheuzinho,Matheuzinho,Matheuzinho,Matheus Martins Fogaça de Paulo,3,17,10,8,2,35,2,0,0,0,2,1,0,0,0,0,0,0,0,0,13.33,40.0,Barradão,2025-07-23 21:30:00,2.0,2.0,334074,20,292,15,287,1753317000,26,True,False
124,13,87008,16,267,1,7,0.0,2.86,0.0,7.27,False,leo-jardim,Léo Jardim,L. Jardim,Leonardo César Jardim,0,0,0,0,0,3,0,2,0,0,0,0,0,0,33,17,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,False
125,9,68899,16,267,4,6,0.0,3.15,0.0,9.37,False,philippe-coutinho,Philippe Coutinho,P. Coutinho,Philippe Coutinho Correia,0,1,8,10,9,16,0,0,1,0,0,1,0,0,0,0,0,0,0,0,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,False
126,8,79631,16,266,5,7,9.3,3.7,1.32,9.58,True,cano,Cano,Cano,Germán Ezequiel Cano,1,1,4,1,11,9,2,0,0,0,2,0,0,0,0,0,0,0,0,0,46.67,40.0,Maracanã,2025-07-23 19:00:00,2.0,1.0,334067,3,275,8,266,1753308000,26,True,False
127,12,98225,16,354,5,7,9.0,3.82,1.04,8.88,True,pedro-raul,Pedro Raul,P. Raul,Pedro Raul Garay da Silva,3,3,21,8,16,16,18,0,0,2,2,0,0,0,0,0,0,0,0,0,86.67,20.0,Castelão (CE),2025-07-23 19:00:00,2.0,0.0,334075,7,2305,13,354,1753308000,26,True,False
128,8,87258,16,266,5,2,0.7,1.39,-0.23,7.79,True,soteldo,Soteldo,Soteldo,Yeferson Julio Soteldo Martínez,1,3,3,1,3,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,40.0,Maracanã,2025-07-23 19:00:00,2.0,1.0,334067,3,275,8,266,1753308000,26,True,False
129,12,99198,16,267,5,7,0.0,7.11,0.0,15.61,False,vegetti,Vegetti,Vegetti,Pablo Vegetti,1,3,17,5,14,12,3,0,1,2,7,0,0,0,0,0,0,0,0,1,66.67,26.67, São Januário,2025-08-31 20:30:00,,,334068,6,265,16,267,1756683000,26,False,False
130,9,102928,16,266,5,6,0.0,3.65,0.0,6.94,False,canobbio,Canobbio,Canobbio,Agustín Canobbio Graviz,2,12,10,2,4,13,2,0,0,0,1,0,0,0,0,0,0,0,0,0,46.67,40.0,Maracanã,2025-07-23 19:00:00,2.0,1.0,334067,3,275,8,266,1753308000,26,True,False
131,9,98909,16,282,5,6,0.0,3.63,0.0,7.49,False,cuello,Cuello,Cuello,Tomás Esteban Cuello,3,6,11,6,9,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.67,46.67, Arena MRV,2025-08-31 20:30:00,,,334072,19,356,9,282,1756683000,26,False,False
132,11,85048,16,264,5,7,1.5,5.89,-0.33,14.1,True,memphis-depay,Memphis Depay,M. Depay,Memphis Depay,3,5,11,9,6,14,0,0,3,2,3,0,0,0,0,0,0,0,1,0,73.33,33.33,Neo Química Arena,2025-07-23 19:30:00,0.0,0.0,334069,1,283,11,264,1753309800,26,True,False
133,13,91607,16,282,5,7,0.0,5.47,0.0,11.18,False,rony,Rony,Rony,Ronielson da Silva Barbosa,3,14,26,13,7,26,12,0,0,1,3,0,0,1,0,0,0,0,0,0,6.67,46.67, Arena MRV,2025-08-31 20:30:00,,,334072,19,356,9,282,1756683000,26,False,False
134,10,92087,16,282,3,3,0.0,5.61,0.0,8.52,False,lyanco,Lyanco,Lyanco,Lyanco Evangelista Silveira Neves Vojnovic,3,21,19,3,3,17,2,5,0,0,0,2,0,0,0,0,0,0,0,0,6.67,46.67, Arena MRV,2025-08-31 20:30:00,,,334072,19,356,9,282,1756683000,26,False,False
135,14,88312,16,282,3,7,0.0,3.91,0.0,5.9,False,junior-alonso,Junior Alonso,J. Alonso,Júnior Osmar Ignacio Alonso Mujica,2,10,11,1,5,6,0,7,1,0,0,0,0,0,0,0,0,0,0,1,6.67,46.67, Arena MRV,2025-08-31 20:30:00,,,334072,19,356,9,282,1756683000,26,False,False
136,11,89368,16,284,5,7,0.0,5.69,0.0,12.92,False,braithwaite,Braithwaite,Braithwaite,Martin Christensen Braithwaite,2,8,12,6,6,13,2,0,1,0,4,0,0,1,0,0,0,0,0,0,86.67,53.33, Arena do Grêmio,2025-08-31 20:30:00,,,334073,5,263,14,284,1756683000,26,False,False
137,3,89493,16,282,3,7,0.0,3.53,0.0,5.92,False,igor-rabello,Igor Rabello,I. Rabello,Igor Rabello da Costa,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6.67,46.67, Arena MRV,2025-08-31 20:30:00,,,334072,19,356,9,282,1756683000,26,False,False
138,6,87228,16,282,2,7,0.0,4.27,0.0,9.44,False,guilherme-arana,Guilherme Arana,G. Arana,Guilherme Antonio Arana Lopes,2,7,5,1,3,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,6.67,46.67, Arena MRV,2025-08-31 20:30:00,,,334072,19,356,9,282,1756683000,26,False,False
139,11,72460,16,282,4,6,0.0,0.89,0.0,3.66,False,bernard,Bernard,Bernard,Bernard Anício Caldeira Duarte,1,7,6,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,46.67, Arena MRV,2025-08-31 20:30:00,,,334072,19,356,9,282,1756683000,26,False,False
140,10,39656,16,282,4,7,0.0,1.98,0.0,4.97,False,alan-franco,Alan Franco,A. Franco,Alan Steven Franco Palma,1,13,10,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,46.67, Arena MRV,2025-08-31 20:30:00,,,334072,19,356,9,282,1756683000,26,False,False
141,14,107554,16,282,2,7,0.0,5.82,0.0,8.13,False,natanael,Natanael,Natanael,Natanael Moreira Milouski,1,29,16,3,3,6,2,7,0,0,0,0,0,0,0,0,0,0,0,0,6.67,46.67, Arena MRV,2025-08-31 20:30:00,,,334072,19,356,9,282,1756683000,26,False,False
142,7,96725,16,282,2,6,0.0,3.79,0.0,6.15,False,saravia,Saravia,Saravia,Renzo Saravia,0,4,7,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6.67,46.67, Arena MRV,2025-08-31 20:30:00,,,334072,19,356,9,282,1756683000,26,False,False
143,9,101002,16,282,5,6,0.0,3.1,0.0,7.15,False,junior-santos,Júnior Santos,J. Santos,José Antonio dos Santos Júnior,1,3,2,2,4,7,1,0,0,0,2,0,0,0,0,0,0,0,0,0,6.67,46.67, Arena MRV,2025-08-31 20:30:00,,,334072,19,356,9,282,1756683000,26,False,False
144,13,110727,16,282,4,6,0.0,6.26,0.0,8.96,False,rubens,Rubens,Rubens,Rubens Antônio Dias,2,42,18,4,10,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.67,46.67, Arena MRV,2025-08-31 20:30:00,,,334072,19,356,9,282,1756683000,26,False,False
145,10,103767,16,282,4,7,0.0,1.98,0.0,4.84,False,gabriel-menino,Gabriel Menino,G. Menino,Gabriel Vinícius Menino,1,7,6,2,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.67,46.67, Arena MRV,2025-08-31 20:30:00,,,334072,19,356,9,282,1756683000,26,False,False
146,12,100084,16,282,4,7,0.0,3.02,0.0,5.64,False,igor-gomes,Igor Gomes,I. Gomes,Igor Silveira Gomes,0,7,9,2,3,5,0,0,1,0,2,0,0,0,0,0,0,0,0,0,6.67,46.67, Arena MRV,2025-08-31 20:30:00,,,334072,19,356,9,282,1756683000,26,False,False
147,0,111582,16,282,1,6,0.0,0.0,0.0,1.0,False,gabriel-atila,Gabriel Átila,G. Átila,Gabriel Átila Cardoso da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,46.67, Arena MRV,2025-08-31 20:30:00,,,334072,19,356,9,282,1756683000,26,False,False
148,7,107950,16,282,4,6,0.0,3.23,0.0,6.75,False,fausto-vera,Fausto Vera,F. Vera,Fausto Mariano Vera,1,9,6,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.67,46.67, Arena MRV,2025-08-31 20:30:00,,,334072,19,356,9,282,1756683000,26,False,False
149,6,102318,16,282,2,6,0.0,4.08,0.0,6.95,False,caio-paulista,Caio Paulista,C. Paulista,Caio Fernando de Oliveira,1,5,4,1,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,6.67,46.67, Arena MRV,2025-08-31 20:30:00,,,334072,19,356,9,282,1756683000,26,False,False
150,1,115674,16,282,1,6,0.0,1.9,0.0,2.55,False,gabriel-delfim,Gabriel Delfim,G. Delfim,Gabriel Delfim Ferreira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,6.67,46.67, Arena MRV,2025-08-31 20:30:00,,,334072,19,356,9,282,1756683000,26,False,False
151,0,125469,16,282,4,6,0.0,0.0,0.0,4.0,False,alisson,Alisson,Alisson,Alisson Santana Lopes da Fonseca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,46.67, Arena MRV,2025-08-31 20:30:00,,,334072,19,356,9,282,1756683000,26,False,False
152,0,139455,16,282,5,5,0.0,0.0,0.0,2.0,False,caio-maia,Caio Maia,C. Maia,Caio da Silva Maia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,46.67, Arena MRV,2025-08-31 20:30:00,,,334072,19,356,9,282,1756683000,26,False,False
153,3,115268,16,282,3,6,0.0,2.33,0.0,3.69,False,romulo,Rômulo,Rômulo,Rômulo Helberte Pereira Junior,1,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.67,46.67, Arena MRV,2025-08-31 20:30:00,,,334072,19,356,9,282,1756683000,26,False,False
154,6,140364,16,282,5,6,0.0,0.4,0.0,1.8,False,joao-marcelo,João Marcelo,J. Marcelo,João Marcelo Soares de Freitas,0,0,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,46.67, Arena MRV,2025-08-31 20:30:00,,,334072,19,356,9,282,1756683000,26,False,False
155,0,123359,16,282,5,5,0.0,0.0,0.0,3.0,False,cadu,Cadu,Cadu,Carlos Eduardo Amaral Pereira de Castro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,46.67, Arena MRV,2025-08-31 20:30:00,,,334072,19,356,9,282,1756683000,26,False,False
156,6,71571,16,354,1,6,0.0,6.18,0.0,7.02,False,fernando-miguel,Fernando Miguel,F. Miguel,Fernando Miguel Kaufmann,0,0,0,0,0,6,0,3,0,0,0,0,0,0,17,3,0,0,0,0,86.67,20.0,Castelão (CE),2025-07-23 19:00:00,2.0,0.0,334075,7,2305,13,354,1753308000,26,True,False
157,13,70666,16,354,3,7,2.0,4.14,0.38,7.3,True,marllon,Marllon,Marllon,Marllon Gonçalves Jerônimo Borges,1,8,9,0,2,6,0,5,0,0,2,0,0,0,0,0,0,0,0,0,86.67,20.0,Castelão (CE),2025-07-23 19:00:00,2.0,0.0,334075,7,2305,13,354,1753308000,26,True,False
158,9,72583,16,354,5,7,4.5,3.73,0.01,7.62,True,pedro-henrique,Pedro Henrique,P. Henrique,Pedro Henrique Konzen Medina da Silva,3,9,15,5,8,11,3,0,0,1,1,0,1,0,0,0,0,0,0,0,86.67,20.0,Castelão (CE),2025-07-23 19:00:00,2.0,0.0,334075,7,2305,13,354,1753308000,26,True,False
159,12,84428,16,354,4,6,1.7,1.81,0.13,4.58,True,fernando-sobral,Fernando Sobral,F. Sobral,Fernando Pereira do Nascimento,4,16,17,0,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,20.0,Castelão (CE),2025-07-23 19:00:00,2.0,0.0,334075,7,2305,13,354,1753308000,26,True,False
160,7,79266,16,354,1,7,-3.0,2.63,-1.21,4.72,True,bruno-ferreira,Bruno Ferreira,B. Ferreira,Bruno Ferreira Ventura Diniz - de Lins,2,0,1,0,0,1,0,2,0,0,0,0,0,0,14,8,0,0,0,0,86.67,20.0,Castelão (CE),2025-07-23 19:00:00,2.0,0.0,334075,7,2305,13,354,1753308000,26,True,False
161,0,78851,16,354,1,6,0.0,0.0,0.0,5.0,False,richard,Richard,Richard,Richard de Oliveira Costa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,20.0,Castelão (CE),2025-07-23 19:00:00,2.0,0.0,334075,7,2305,13,354,1753308000,26,True,False
162,0,72359,16,354,3,5,0.0,0.0,0.0,4.0,False,luiz-otavio,Luiz Otávio,L. Otávio,Luiz Otávio Anacleto Leandro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,20.0,Castelão (CE),2025-07-23 19:00:00,2.0,0.0,334075,7,2305,13,354,1753308000,26,True,False
163,9,93236,16,354,2,2,7.7,3.78,0.85,5.72,True,rafael-ramos,Rafael Ramos,R. Ramos,Rafael António Figueiredo Ramos,1,13,12,1,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,86.67,20.0,Castelão (CE),2025-07-23 19:00:00,2.0,0.0,334075,7,2305,13,354,1753308000,26,True,False
164,5,95127,16,354,2,6,0.9,3.12,-0.28,5.32,True,nicolas,Nicolas,Nicolas,Nicolas Vecchiato da Silva - Vichiatto / Vechiatto,0,3,3,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,86.67,20.0,Castelão (CE),2025-07-23 19:00:00,2.0,0.0,334075,7,2305,13,354,1753308000,26,True,False
