Unnamed: 0,atletas.rodada_id,atletas.status_id,atletas.pontos_num,atletas.variacao_num,atletas.media_num,atletas.slug,atletas.apelido,atletas.atleta_id,atletas.nome,atletas.clube.id.full.name,atletas.entrou_em_campo,atletas.jogos_num,atletas.clube_id,atletas.posicao_id,atletas.preco_num,atletas.minimo_para_valorizar,atletas.apelido_abreviado,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante
516,1,6,0,0,0,young,Young,117818,Young Navarro Moraes,SAO,False,0,276,1,2,,Young,6.67,26.67,Morumbis,2025-03-29 18:30:00,0,0,333870,20,292,14,276,1743283800,26,True,True
520,1,6,0,0,0,iago,Iago,118090,Iago Teodoro da Silva Nogueira,FLA,False,0,262,3,2,,Iago,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,True
521,1,6,0,0,0,ronald,Ronald,118238,Ronald Cardoso Falkoski,GRE,False,0,284,4,3,,Ronald,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1,2,333873,7,282,11,284,1743283800,26,True,True
522,1,6,0,0,0,rodriguinho,Rodriguinho,118563,Rodrigo Huendra Almeida Mendonça,SAO,False,0,276,4,3,,Rodriguinho,6.67,26.67,Morumbis,2025-03-29 18:30:00,0,0,333870,20,292,14,276,1743283800,26,True,True
524,1,2,0,0,0,mateus-carvalho,Mateus Carvalho,118752,Mateus Carvalho dos Santos,VAS,False,0,267,4,5,,M. Carvalho,46.67,46.67,São Januário,2025-03-30 18:30:00,1,2,333868,15,277,13,267,1743370200,26,True,True
526,1,6,0,0,0,lautaro-diaz,Lautaro Díaz,118775,Lautaro Ariel Díaz,CRU,False,0,283,5,6,,L. Díaz,66.67,73.33,Mineirão,2025-03-29 18:30:00,1,2,333872,9,2305,2,283,1743283800,26,True,True
528,1,6,0,0,0,paulinho-silva,Paulinho Silva,121766,Paulo Ricardo de Souza Babilônia,VAS,False,0,267,2,2,,P. Silva,46.67,46.67,São Januário,2025-03-30 18:30:00,1,2,333868,15,277,13,267,1743370200,26,True,True
529,1,6,0,0,0,andre,André,121792,André Henrique da Silva Martins,GRE,False,0,284,5,3,,André,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1,2,333873,7,282,11,284,1743283800,26,True,True
532,1,6,0,0,0,ryan,Ryan,122300,Ryan Carlos Santos de Sousa,BAH,False,0,265,2,2,,Ryan,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1,1,333874,10,264,5,265,1743375600,26,True,True
533,1,6,0,0,0,dyogo-alves,Dyogo Alves,122318,Francisco Dyogo Bento Alves,FLA,False,0,262,1,3,,D. Alves,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,True
534,1,6,0,0,0,daniel-sales,Daniel Sales,122320,Daniel dos Santos Sales,FLA,False,0,262,2,2,,D. Sales,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,True
535,1,6,0,0,0,lorran,Lorran,122321,Lorran Lucas Pereira de Sousa,FLA,False,0,262,4,3,,Lorran,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,True
536,1,6,0,0,0,gustavinho,Gustavinho,122394,Gustavo Ribeiro Neves,RBB,False,0,280,4,4,,Gustavinho,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2,2,333871,12,354,3,280,1743462000,26,True,True
540,1,2,0,0,0,rayan,Rayan,122486,Rayan Vitor Simplício Rocha,VAS,False,0,267,5,5,,Rayan,46.67,46.67,São Januário,2025-03-30 18:30:00,1,2,333868,15,277,13,267,1743370200,26,True,True
541,1,6,0,0,0,gb,GB,122487,Gabriel Souza da Silva,VAS,False,0,267,5,2,,GB,46.67,46.67,São Januário,2025-03-30 18:30:00,1,2,333868,15,277,13,267,1743370200,26,True,True
542,1,6,0,0,0,wallace-yan,Wallace Yan,122573,Wallace Yan de Souza Barreto,FLA,False,0,262,5,3,,W. Yan,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,True
543,1,6,0,0,0,japa,Japa,122660,João Wellington Gadelha Melo de Oliveira,CRU,False,0,283,4,3,,Japa,66.67,73.33,Mineirão,2025-03-29 18:30:00,1,2,333872,9,2305,2,283,1743283800,26,True,True
545,1,7,0,0,0,abner,Abner,122861,Abner Salles da Silva,JUV,False,0,286,3,3,,Abner,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0,2,333876,16,287,19,286,1743283800,26,True,True
546,1,7,0,0,0,guzman-rodriguez,Guzmán Rodríguez,122897,Guzmán Rodríguez Ferrari,RBB,False,0,280,3,6,,G. Rodríguez,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2,2,333871,12,354,3,280,1743462000,26,True,True
548,1,6,0,0,0,cauly,Cauly,123360,Cauly Oliveira Souza,BAH,False,0,265,4,8,,Cauly,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1,1,333874,10,264,5,265,1743375600,26,True,True
549,1,6,0,0,0,ze-guilherme,Zé Guilherme,123717,José Guilherme de Lima Costa,BAH,False,0,265,2,3,,Z. Guilherme,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1,1,333874,10,264,5,265,1743375600,26,True,True
551,1,7,0,0,0,lucho-rodriguez,Lucho Rodríguez,123795,Luciano Rodríguez Rosales,BAH,False,0,265,5,10,,L. Rodríguez,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1,1,333874,10,264,5,265,1743375600,26,True,True
555,1,6,0,0,0,henry-mosquera,Henry Mosquera,124239,Henry David Mosquera Sánchez,RBB,False,0,280,5,4,,H. Mosquera,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2,2,333871,12,354,3,280,1743462000,26,True,True
559,1,6,0,0,0,leo-aragao,Léo Aragão,124369,Leonardo de Aragão Carvalho,CRU,False,0,283,1,2,,L. Aragão,66.67,73.33,Mineirão,2025-03-29 18:30:00,1,2,333872,9,2305,2,283,1743283800,26,True,True
561,1,6,0,0,0,giay,Giay,124526,Agustín Giay,PAL,False,0,275,2,5,,Giay,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0,0,333869,8,263,4,275,1743361200,26,True,True
562,1,6,0,0,0,felipe-negrucci,Felipe Negrucci,124674,Felipe Negrucci Berdague,SAO,False,0,276,4,2,,F. Negrucci,6.67,26.67,Morumbis,2025-03-29 18:30:00,0,0,333870,20,292,14,276,1743283800,26,True,True
563,1,6,0,0,0,leandro,Leandro,124701,Leandro Mathias Silva Bueno,SAO,False,0,276,1,2,,Leandro,6.67,26.67,Morumbis,2025-03-29 18:30:00,0,0,333870,20,292,14,276,1743283800,26,True,True
565,1,2,0,0,0,jonathan-jesus,Jonathan Jesus,124912,Jonathan de Jesus Alves,CRU,False,0,283,3,5,,J. Jesus,66.67,73.33,Mineirão,2025-03-29 18:30:00,1,2,333872,9,2305,2,283,1743283800,26,True,True
568,1,2,0,0,0,paulinho,Paulinho,126182,Paulo Lucas Santos de Paula,VAS,False,0,267,4,7,,Paulinho,46.67,46.67,São Januário,2025-03-30 18:30:00,1,2,333868,15,277,13,267,1743370200,26,True,True
571,1,7,0,0,0,fernando-seabra,Fernando Seabra,126977,Fernando Seabra,RBB,False,0,280,6,5,,F. Seabra,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2,2,333871,12,354,3,280,1743462000,26,True,True
572,1,6,0,0,0,rayan-lucas,Rayan Lucas,128590,Rayan Lucas Marques de Souza,FLA,False,0,262,4,2,,R. Lucas,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,True
573,1,7,0,0,0,estevao,Estêvão,128915,Estêvão Willian Almeida de Oliveira Gonçalves,PAL,False,0,275,5,18,,Estêvão,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0,0,333869,8,263,4,275,1743361200,26,True,True
574,1,6,0,0,0,jp,JP,129666,João Pedro Murilo de Paula Morais,VAS,False,0,267,4,2,,JP,46.67,46.67,São Januário,2025-03-30 18:30:00,1,2,333868,15,277,13,267,1743370200,26,True,True
575,1,6,0,0,0,carbone,Carbone,130190,João Victor Schlickmann Carbone,FLA,False,0,262,2,2,,Carbone,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,True
576,1,6,0,0,0,guilherme-estrella,Guilherme Estrella,130255,Guilherme Estrella de Paiva,VAS,False,0,267,4,3,,G. Estrella,46.67,46.67,São Januário,2025-03-30 18:30:00,1,2,333868,15,277,13,267,1743370200,26,True,True
577,1,6,0,0,0,lukas-zuccarello,Lukas Zuccarello,130279,Lukas Rocha Zuccarello,VAS,False,0,267,4,2,,L. Zuccarello,46.67,46.67,São Januário,2025-03-30 18:30:00,1,2,333868,15,277,13,267,1743370200,26,True,True
578,1,6,0,0,0,guilherme-gomes,Guilherme Gomes,130382,Guilherme Henrique Bernardineli Gomes,FLA,False,0,262,4,2,,G. Gomes,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,True
579,1,6,0,0,0,luighi,Luighi,130612,Luighi Hanri Sousa Santos,PAL,False,0,275,5,4,,Luighi,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0,0,333869,8,263,4,275,1743361200,26,True,True
581,1,6,0,0,0,igor-serrote,Igor Serrote,130884,Igor Eduardo Schlemper,GRE,False,0,284,2,2,,I. Serrote,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1,2,333873,7,282,11,284,1743283800,26,True,True
584,1,6,0,0,0,andre-silva,André Silva,131617,André Oliveira e Silva,SAO,False,0,276,5,6,,A. Silva,6.67,26.67,Morumbis,2025-03-29 18:30:00,0,0,333870,20,292,14,276,1743283800,26,True,True
586,1,7,0,0,0,davi-goes,Davi Góes,131825,Davi Goes Silva Ferreira Carvalho,JUV,False,0,286,4,3,,D. Góes,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0,2,333876,16,287,19,286,1743283800,26,True,True
589,1,7,0,0,0,vinicinho,Vinicinho,132580,Vinicius Mendonça Pereira,RBB,False,0,280,5,6,,Vinicinho,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2,2,333871,12,354,3,280,1743462000,26,True,True
591,1,6,0,0,0,shola,Shola,137089,Ogundana Shola Elijah,FLA,False,0,262,5,1,,Shola,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,True
594,1,6,0,0,0,felipe-teresa,Felipe Teresa,139000,Felipe Gabriel Cunha Teresa,FLA,False,0,262,5,2,,F. Teresa,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,True
595,1,7,0,0,0,filipe-luis,Filipe Luís,139076,Filipe Luís Kasmirski,FLA,False,0,262,6,12,,F. Luís,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,True
599,1,6,0,0,0,joao-victor,João Victor,140492,João Victor de Souza Cunha,FLA,False,0,262,3,2,,J. Victor,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,True
600,1,6,0,0,0,ryan-francisco,Ryan Francisco,140542,Ryan Francisco Rodrigues dos Santos Silva,SAO,False,0,276,5,3,,R. Francisco,6.67,26.67,Morumbis,2025-03-29 18:30:00,0,0,333870,20,292,14,276,1743283800,26,True,True
601,1,6,0,0,0,felipe-vieira,Felipe Vieira,141078,Felipe Vieira da Silva,FLA,False,0,262,3,1,,F. Vieira,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,True
608,1,6,0,0,0,allan,Allan,141451,Allan Andrade Elias,PAL,False,0,275,4,2,,Allan,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0,0,333869,8,263,4,275,1743361200,26,True,True
609,1,6,0,0,0,thalys,Thalys,141452,Thalys Henrique Gomes de Araújo,PAL,False,0,275,5,1,,Thalys,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0,0,333869,8,263,4,275,1743361200,26,True,True
611,1,6,0,0,0,loide-augusto,Loide Augusto,141493,Loide António Augusto,VAS,False,0,267,5,4,,L. Augusto,46.67,46.67,São Januário,2025-03-30 18:30:00,1,2,333868,15,277,13,267,1743370200,26,True,True
616,1,7,0,0,0,amuzu,Amuzu,142004,Francis Amuzu,GRE,False,0,284,5,4,,Amuzu,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1,2,333873,7,282,11,284,1743283800,26,True,True
617,1,6,0,0,0,luis-eduardo,Luis Eduardo,142257,Luis Eduardo Guedes de Souza,GRE,False,0,284,3,2,,L. Eduardo,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1,2,333873,7,282,11,284,1743283800,26,True,True
618,1,2,0,0,0,nuno-moreira,Nuno Moreira,142279,Nuno Gonçalo Rocha Moreira,VAS,False,0,267,5,5,,N. Moreira,46.67,46.67,São Januário,2025-03-30 18:30:00,1,2,333868,15,277,13,267,1743370200,26,True,True
0,1,7,0,0,0,mano-menezes,Mano Menezes,37281,Luis Antônio Venker de Menezes,FLU,False,0,266,6,10,,M. Menezes,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0,2,333875,6,266,18,356,1743283800,26,True,False
1,1,7,0,0,0,leo-conde,Léo Condé,37457,Leonardo Rodrigues Condé,CEA,False,0,354,6,4,,L. Condé,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2,2,333871,12,354,3,280,1743462000,26,True,False
2,1,7,0,0,0,fabio,Fábio,37656,Fábio Deivson Lopes Maciel,FLU,False,0,266,1,14,,Fábio,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0,2,333875,6,266,18,356,1743283800,26,True,False
3,1,7,0,0,0,thiago-silva,Thiago Silva,37715,Thiago Emiliano da Silva,FLU,False,0,266,3,15,,T. Silva,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0,2,333875,6,266,18,356,1743283800,26,True,False
4,1,6,0,0,0,renato-augusto,Renato Augusto,38398,Renato Soares de Oliveira Augusto,FLU,False,0,266,4,7,,R. Augusto,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0,2,333875,6,266,18,356,1743283800,26,True,False
6,1,7,0,0,0,hulk,Hulk,39148,Givanildo Vieira de Souza,CAM,False,0,282,5,24,,Hulk,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1,2,333873,7,282,11,284,1743283800,26,True,False
7,1,7,0,0,0,alan-franco,Alan Franco,39656,Alan Steven Franco Palma,CAM,False,0,282,4,7,,A. Franco,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1,2,333873,7,282,11,284,1743283800,26,True,False
8,1,6,0,0,0,osvaldo,Osvaldo,42222,Osvaldo Lourenço Filho,VIT,False,0,287,5,5,,Osvaldo,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0,2,333876,16,287,19,286,1743283800,26,True,False
10,1,7,0,0,0,cuca,Cuca,42411,Alexi Stival,CAM,False,0,282,6,10,,Cuca,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1,2,333873,7,282,11,284,1743283800,26,True,False
12,1,6,0,0,0,david-braz,David Braz,50317,David Braz de Oliveira Filho,MIR,False,0,2305,3,5,,D. Braz,66.67,73.33,Mineirão,2025-03-29 18:30:00,1,2,333872,9,2305,2,283,1743283800,26,True,False
14,1,6,0,0,0,walter,Walter,51413,Walter Leandro Capeloza Artune,MIR,False,0,2305,1,6,,Walter,66.67,73.33,Mineirão,2025-03-29 18:30:00,1,2,333872,9,2305,2,283,1743283800,26,True,False
16,1,7,0,0,0,fernando,Fernando,52271,Fernando Francisco Reges,INT,False,0,285,4,8,,Fernando,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,False
18,1,6,0,0,0,leo-gamalho,Léo Gamalho,53865,Leonardo Gamalho de Souza,MIR,False,0,2305,5,4,,L. Gamalho,66.67,73.33,Mineirão,2025-03-29 18:30:00,1,2,333872,9,2305,2,283,1743283800,26,True,False
23,1,5,0,0,0,ganso,Ganso,62977,Paulo Henrique Chagas de Lima,FLU,False,0,266,4,12,,Ganso,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0,2,333875,6,266,18,356,1743283800,26,True,False
24,1,2,0,0,0,neymar,Neymar,63007,Neymar da Silva Santos Júnior,SAN,False,0,277,4,25,,Neymar,46.67,46.67,São Januário,2025-03-30 18:30:00,1,2,333868,15,277,13,267,1743370200,26,True,False
28,1,7,0,0,0,alan-patrick,Alan Patrick,68685,Alan Patrick Lourenço,INT,False,0,285,4,18,,A. Patrick,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,False
34,1,7,0,0,0,gil,Gil,68923,Carlos Gilberto do Nascimento Silva,SAN,False,0,277,3,7,,Gil,46.67,46.67,São Januário,2025-03-30 18:30:00,1,2,333868,15,277,13,267,1743370200,26,True,False
39,1,6,0,0,0,manoel,Manoel,69014,Manoel Messias Silva Carvalho,FLU,False,0,266,3,5,,Manoel,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0,2,333875,6,266,18,356,1743283800,26,True,False
41,1,6,0,0,0,pablo,Pablo,69138,Pablo Felipe Teixeira,SPT,False,0,292,5,8,,Pablo,6.67,26.67,Morumbis,2025-03-29 18:30:00,0,0,333870,20,292,14,276,1743283800,26,True,False
42,1,6,0,0,0,allan,Allan,69140,Allan Marques Loureiro,BOT,False,0,263,4,5,,Allan,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0,0,333869,8,263,4,275,1743361200,26,True,False
46,1,6,0,0,0,bruno-uvini,Bruno Uvini,70221,Bruno Uvini Bortolança,VIT,False,0,287,3,4,,B. Uvini,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0,2,333876,16,287,19,286,1743283800,26,True,False
48,1,6,0,0,0,gabriel,Gabriel,70449,Gabriel Vasconcelos Ferreira,VIT,False,0,287,1,4,,Gabriel,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0,2,333876,16,287,19,286,1743283800,26,True,False
50,1,7,0,0,0,marllon,Marllon,70666,Marllon Gonçalves Jerônimo Borges,CEA,False,0,354,3,5,,Marllon,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2,2,333871,12,354,3,280,1743462000,26,True,False
52,1,7,0,0,0,enner-valencia,Enner Valencia,70788,Enner Remberto Valencia Lastra,INT,False,0,285,5,9,,E. Valencia,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,False
54,1,7,0,0,0,bruno-henrique,Bruno Henrique,70944,Bruno Henrique Corsini,INT,False,0,285,4,7,,B. Henrique,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,False
58,1,6,0,0,0,fernando-miguel,Fernando Miguel,71571,Fernando Miguel Kaufmann,CEA,False,0,354,1,3,,F. Miguel,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2,2,333871,12,354,3,280,1743462000,26,True,False
60,1,7,0,0,0,raul-caceres,Raúl Cáceres,71680,Raúl Alejandro Cáceres Bogado,VIT,False,0,287,2,3,,R. Cáceres,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0,2,333876,16,287,19,286,1743283800,26,True,False
65,1,6,0,0,0,thomazella,Thomazella,72279,Carlos Eduardo Lecciolle Thomazella,MIR,False,0,2305,1,2,,Thomazella,66.67,73.33,Mineirão,2025-03-29 18:30:00,1,2,333872,9,2305,2,283,1743283800,26,True,False
66,1,7,0,0,0,everson,Everson,72294,Everson Felipe Marques Pires,CAM,False,0,282,1,12,,Everson,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1,2,333873,7,282,11,284,1743283800,26,True,False
67,1,6,0,0,0,luiz-otavio,Luiz Otávio,72359,Luiz Otávio Anacleto Leandro,CEA,False,0,354,3,4,,L. Otávio,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2,2,333871,12,354,3,280,1743462000,26,True,False
68,1,6,0,0,0,bernard,Bernard,72460,Bernard Anício Caldeira Duarte,CAM,False,0,282,4,7,,Bernard,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1,2,333873,7,282,11,284,1743283800,26,True,False
69,1,7,0,0,0,alex-telles,Alex Telles,72493,Alex Nicolao Telles,BOT,False,0,263,2,12,,A. Telles,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0,0,333869,8,263,4,275,1743361200,26,True,False
70,1,5,0,0,0,pedro-henrique,Pedro Henrique,72583,Pedro Henrique Konzen Medina da Silva,CEA,False,0,354,5,7,,P. Henrique,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2,2,333871,12,354,3,280,1743462000,26,True,False
71,1,6,0,0,0,vitor-hugo,Vitor Hugo,72605,Vitor Hugo Franchescoli de Souza,CAM,False,0,282,3,5,,V. Hugo,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1,2,333873,7,282,11,284,1743283800,26,True,False
74,1,6,0,0,0,mercado,Mercado,72951,Gabriel Iván Mercado,INT,False,0,285,3,6,,Mercado,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,False
75,1,6,0,0,0,daniel-borges,Daniel Borges,73318,Daniel Fortunato Borges,MIR,False,0,2305,2,2,,D. Borges,66.67,73.33,Mineirão,2025-03-29 18:30:00,1,2,333872,9,2305,2,283,1743283800,26,True,False
76,1,2,0,0,0,samuel-xavier,Samuel Xavier,73384,Samuel Xavier Brito,FLU,False,0,266,2,9,,S. Xavier,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0,2,333875,6,266,18,356,1743283800,26,True,False
77,1,7,0,0,0,gabriel,Gabriel,73515,Gabriel Santana Pinto,MIR,False,0,2305,4,5,,Gabriel,66.67,73.33,Mineirão,2025-03-29 18:30:00,1,2,333872,9,2305,2,283,1743283800,26,True,False
78,1,6,0,0,0,rincon,Rincón,74187,Tomás Eduardo Rincón Hernández,SAN,False,0,277,4,5,,Rincón,46.67,46.67,São Januário,2025-03-30 18:30:00,1,2,333868,15,277,13,267,1743370200,26,True,False
79,1,7,0,0,0,carrillo,Carrillo,77485,André Martín Carrillo Díaz,COR,False,0,264,4,8,,Carrillo,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1,1,333874,10,264,5,265,1743375600,26,True,False
81,1,6,0,0,0,sergio-oliveira,Sérgio Oliveira,77664,Sérgio Miguel Relvas de Oliveira,SPT,False,0,292,4,8,,S. Oliveira,6.67,26.67,Morumbis,2025-03-29 18:30:00,0,0,333870,20,292,14,276,1743283800,26,True,False
82,1,7,0,0,0,joao-schmidt,João Schmidt,77777,João Felipe Schmidt Urbano,SAN,False,0,277,4,6,,J. Schmidt,46.67,46.67,São Januário,2025-03-30 18:30:00,1,2,333868,15,277,13,267,1743370200,26,True,False
83,1,6,0,0,0,everaldo,Everaldo,78117,Everaldo Stum,FLU,False,0,266,5,6,,Everaldo,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0,2,333875,6,266,18,356,1743283800,26,True,False
84,1,7,0,0,0,gustavo-henrique,Gustavo Henrique,78248,Gustavo Henrique Vernes,COR,False,0,264,3,7,,G. Henrique,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1,1,333874,10,264,5,265,1743375600,26,True,False
85,1,7,0,0,0,rene,Renê,78445,Renê Rodrigues Martins,FLU,False,0,266,2,6,,Renê,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0,2,333875,6,266,18,356,1743283800,26,True,False
87,1,7,0,0,0,reinaldo,Reinaldo,78850,Reinaldo Manoel da Silva,MIR,False,0,2305,2,9,,Reinaldo,66.67,73.33,Mineirão,2025-03-29 18:30:00,1,2,333872,9,2305,2,283,1743283800,26,True,False
88,1,6,0,0,0,richard,Richard,78851,Richard de Oliveira Costa,CEA,False,0,354,1,5,,Richard,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2,2,333871,12,354,3,280,1743462000,26,True,False
89,1,6,0,0,0,thiago-santos,Thiago Santos,78855,Thiago dos Santos,FLU,False,0,266,3,5,,T. Santos,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0,2,333875,6,266,18,356,1743283800,26,True,False
90,1,7,0,0,0,alex-muralha,Alex Muralha,79066,Alex Roberto Santana Rafael,MIR,False,0,2305,1,3,,A. Muralha,66.67,73.33,Mineirão,2025-03-29 18:30:00,1,2,333872,9,2305,2,283,1743283800,26,True,False
91,1,7,0,0,0,bruno-ferreira,Bruno Ferreira,79266,Bruno Ferreira Ventura Diniz - de Lins,CEA,False,0,354,1,4,,B. Ferreira,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2,2,333871,12,354,3,280,1743462000,26,True,False
92,1,7,0,0,0,roger-machado,Roger Machado,79437,Roger Machado Marques,INT,False,0,285,6,10,,R. Machado,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,False
93,1,7,0,0,0,cano,Cano,79631,Germán Ezequiel Cano,FLU,False,0,266,5,13,,Cano,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0,2,333875,6,266,18,356,1743283800,26,True,False
95,1,6,0,0,0,antonio-carlos,Antônio Carlos,79702,Antônio Carlos Cunha Capocasali Júnior,SPT,False,0,292,3,4,,A. Carlos,6.67,26.67,Morumbis,2025-03-29 18:30:00,0,0,333870,20,292,14,276,1743283800,26,True,False
96,1,6,0,0,0,ze-roberto,Zé Roberto,80076,José Roberto Assunção de Araújo Filho,SPT,False,0,292,5,6,,Z. Roberto,6.67,26.67,Morumbis,2025-03-29 18:30:00,0,0,333870,20,292,14,276,1743283800,26,True,False
99,1,6,0,0,0,rafa-silva,Rafa Silva,80225,Rafael da Silva,MIR,False,0,2305,5,4,,R. Silva,66.67,73.33,Mineirão,2025-03-29 18:30:00,1,2,333872,9,2305,2,283,1743283800,26,True,False
104,1,7,0,0,0,lucas-lima,Lucas Lima,80583,Lucas Rafael Araújo Lima,SPT,False,0,292,4,7,,L. Lima,6.67,26.67,Morumbis,2025-03-29 18:30:00,0,0,333870,20,292,14,276,1743283800,26,True,False
106,1,7,0,0,0,lucas-mugni,Lucas Mugni,81121,Lucas Andrés Mugni,CEA,False,0,354,4,5,,L. Mugni,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2,2,333871,12,354,3,280,1743462000,26,True,False
108,1,7,0,0,0,goncalo-paciencia,Gonçalo Paciência,81401,Gonçalo Mendes Paciência,SPT,False,0,292,5,8,,G. Paciência,6.67,26.67,Morumbis,2025-03-29 18:30:00,0,0,333870,20,292,14,276,1743283800,26,True,False
111,1,7,0,0,0,willian-oliveira,Willian Oliveira,81952,Willian Osmar de Oliveira Silva,VIT,False,0,287,4,5,,W. Oliveira,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0,2,333876,16,287,19,286,1743283800,26,True,False
112,1,7,0,0,0,chico-kim,Chico Kim,82407,Francisco Hyun-Sol Kim,MIR,False,0,2305,4,4,,C. Kim,66.67,73.33,Mineirão,2025-03-29 18:30:00,1,2,333872,9,2305,2,283,1743283800,26,True,False
