,atletas.jogos_num,atletas.atleta_id,atletas.rodada_id,atletas.clube_id,atletas.posicao_id,atletas.status_id,atletas.pontos_num,atletas.media_num,atletas.variacao_num,atletas.preco_num,atletas.entrou_em_campo,atletas.slug,atletas.apelido,atletas.apelido_abreviado,atletas.nome,DS,FC,FS,FD,FF,I,SG,CA,G,DE,GS,PC,FT,CV,A,DP,PS,V,PP,GC,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante
0,1,90449,13,265,4,6,0.0,3.9,0.0,4.16,False,rezende,Rezende,Rezende,Júlio César de Rezende Miranda,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33,80.0,Casa de Apostas Arena Fonte Nova,2025-07-12 21:00:00,1.0,2.0,333964,8,282,4,265,1752364800,26,True,False
1,5,97868,13,265,2,6,0.0,2.66,0.0,4.39,False,iago,Iago,Iago,Iago Amaral Borduchi,4,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33,80.0,Casa de Apostas Arena Fonte Nova,2025-07-12 21:00:00,1.0,2.0,333964,8,282,4,265,1752364800,26,True,False
2,3,105373,13,265,3,6,0.0,1.53,0.0,5.47,False,gabriel-xavier,Gabriel Xavier,G. Xavier,Gabriel Lheman Xavier - Lhman,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,53.33,80.0,Casa de Apostas Arena Fonte Nova,2025-07-12 21:00:00,1.0,2.0,333964,8,282,4,265,1752364800,26,True,False
3,2,98484,13,265,3,5,0.0,2.85,0.0,4.58,False,kanu,Kanu,Kanu,Victor Hugo Soares dos Santos,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33,80.0,Casa de Apostas Arena Fonte Nova,2025-07-12 21:00:00,1.0,2.0,333964,8,282,4,265,1752364800,26,True,False
4,5,71701,13,265,2,6,0.0,1.84,0.0,6.17,False,santiago-arias,Santiago Arias,S. Arias,Santiago Arias Naranjo,2,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,53.33,80.0,Casa de Apostas Arena Fonte Nova,2025-07-12 21:00:00,1.0,2.0,333964,8,282,4,265,1752364800,26,True,False
5,11,80313,13,265,2,6,3.1,4.12,-0.56,7.57,True,gilberto,Gilberto,Gilberto,Gilberto Moraes Júnior,14,9,5,1,3,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,53.33,80.0,Casa de Apostas Arena Fonte Nova,2025-07-12 21:00:00,1.0,2.0,333964,8,282,4,265,1752364800,26,True,False
6,10,85004,13,265,1,6,1.3,4.76,-0.98,7.43,True,marcos-felipe,Marcos Felipe,M. Felipe,Marcos Felipe de Freitas Monteiro,0,0,3,0,0,0,4,0,0,27,8,1,0,0,0,0,0,0,0,0,53.33,80.0,Casa de Apostas Arena Fonte Nova,2025-07-12 21:00:00,1.0,2.0,333964,8,282,4,265,1752364800,26,True,False
7,8,98022,13,265,4,5,0.0,3.53,0.0,8.32,False,erick,Erick,Erick,Erick Luis Conrado de Carvalho,14,12,3,0,2,2,0,3,1,0,0,0,1,0,0,0,0,0,0,0,53.33,80.0,Casa de Apostas Arena Fonte Nova,2025-07-12 21:00:00,1.0,2.0,333964,8,282,4,265,1752364800,26,True,False
8,10,91772,13,265,3,6,-0.3,2.64,-0.77,4.49,True,david-duarte,David Duarte,D. Duarte,David de Duarte Macedo,3,8,6,0,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,53.33,80.0,Casa de Apostas Arena Fonte Nova,2025-07-12 21:00:00,1.0,2.0,333964,8,282,4,265,1752364800,26,True,False
9,11,98517,13,265,4,6,8.6,3.08,0.91,6.3,True,jean-lucas,Jean Lucas,J. Lucas,Jean Lucas de Souza Oliveira,19,10,9,1,6,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,53.33,80.0,Casa de Apostas Arena Fonte Nova,2025-07-12 21:00:00,1.0,2.0,333964,8,282,4,265,1752364800,26,True,False
10,5,106822,13,265,4,6,0.0,3.32,0.0,6.48,False,rodrigo-nestor,Rodrigo Nestor,R. Nestor,Rodrigo Nestor Bertalia,9,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33,80.0,Casa de Apostas Arena Fonte Nova,2025-07-12 21:00:00,1.0,2.0,333964,8,282,4,265,1752364800,26,True,False
11,0,103662,13,265,1,6,0.0,0.0,0.0,3.0,False,denis-junior,Dênis Júnior,D. Júnior,Dênis de Oliveira Aguiar Júnior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33,80.0,Casa de Apostas Arena Fonte Nova,2025-07-12 21:00:00,1.0,2.0,333964,8,282,4,265,1752364800,26,True,False
12,0,69051,13,265,1,6,0.0,0.0,0.0,4.0,False,danilo-fernandes,Danilo Fernandes,D. Fernandes,Danilo Fernandes Batista,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33,80.0,Casa de Apostas Arena Fonte Nova,2025-07-12 21:00:00,1.0,2.0,333964,8,282,4,265,1752364800,26,True,False
13,10,101314,13,265,5,6,4.8,2.46,0.25,5.0,True,ademir,Ademir,Ademir,Ademir da Silva Santos Júnior,9,10,19,3,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,53.33,80.0,Casa de Apostas Arena Fonte Nova,2025-07-12 21:00:00,1.0,2.0,333964,8,282,4,265,1752364800,26,True,False
14,13,107093,13,265,2,6,10.1,6.44,-0.08,10.24,True,luciano-juba,Luciano Juba,L. Juba,Luciano Batista da Silva Júnior,14,10,3,2,5,1,4,1,3,0,0,0,0,0,3,0,0,0,0,0,53.33,80.0,Casa de Apostas Arena Fonte Nova,2025-07-12 21:00:00,1.0,2.0,333964,8,282,4,265,1752364800,26,True,False
15,13,105990,13,265,3,6,2.3,2.71,-0.29,4.6,True,santiago-mingo,Santiago Mingo,S. Mingo,Santiago Martín Ramos Mingo,10,16,8,0,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,53.33,80.0,Casa de Apostas Arena Fonte Nova,2025-07-12 21:00:00,1.0,2.0,333964,8,282,4,265,1752364800,26,True,False
16,11,106323,13,265,4,6,1.4,2.51,-0.18,5.29,True,caio-alexandre,Caio Alexandre,C. Alexandre,Caio Alexandre Souza e Silva,17,22,9,0,4,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,53.33,80.0,Casa de Apostas Arena Fonte Nova,2025-07-12 21:00:00,1.0,2.0,333964,8,282,4,265,1752364800,26,True,False
17,8,87747,13,2305,4,2,0.0,2.17,0.0,5.17,False,yago-felipe,Yago Felipe,Y. Felipe,Yago Felipe da Costa Rocha,7,4,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,66.67,Maião,2025-08-16 00:00:00,,,333961,7,266,10,2305,1755313200,26,False,False
18,0,122300,13,265,2,6,0.0,0.0,0.0,2.0,False,ryan,Ryan,Ryan,Ryan Carlos Santos de Sousa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33,80.0,Casa de Apostas Arena Fonte Nova,2025-07-12 21:00:00,1.0,2.0,333964,8,282,4,265,1752364800,26,True,False
19,13,109401,13,265,5,6,3.7,7.13,-0.55,9.55,True,erick-pulga,Erick Pulga,E. Pulga,Erick da Costa Farias,23,10,28,4,16,3,0,1,2,0,0,0,0,0,3,0,0,0,0,0,53.33,80.0,Casa de Apostas Arena Fonte Nova,2025-07-12 21:00:00,1.0,2.0,333964,8,282,4,265,1752364800,26,True,False
20,0,139000,13,262,5,6,0.0,0.0,0.0,2.0,False,felipe-teresa,Felipe Teresa,F. Teresa,Felipe Gabriel Cunha Teresa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Maracanã,2025-07-12 16:30:00,0.0,2.0,333957,15,276,1,262,1752348600,26,True,False
21,8,111829,13,265,5,6,0.0,1.51,-0.26,2.75,True,kayky,Kayky,Kayky,Kayky da Silva Chagas,1,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,53.33,80.0,Casa de Apostas Arena Fonte Nova,2025-07-12 21:00:00,1.0,2.0,333964,8,282,4,265,1752364800,26,True,False
22,8,104783,13,265,4,6,0.0,2.16,-0.54,4.13,True,acevedo,Acevedo,Acevedo,Nicolás Brian Acevedo Tabárez,11,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,53.33,80.0,Casa de Apostas Arena Fonte Nova,2025-07-12 21:00:00,1.0,2.0,333964,8,282,4,265,1752364800,26,True,False
23,6,107173,13,265,4,6,7.0,4.72,0.07,7.43,True,michel-araujo,Michel Araújo,M. Araújo,Michel Daryl Araújo Villar,4,5,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,53.33,80.0,Casa de Apostas Arena Fonte Nova,2025-07-12 21:00:00,1.0,2.0,333964,8,282,4,265,1752364800,26,True,False
24,2,133543,13,264,5,6,-1.3,-0.55,-0.59,1.28,True,gui-negao,Gui Negão,G. Negão,Guilherme William Silva Inácio,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60.0,40.0,Neo Química Arena,2025-07-13 19:00:00,2.0,1.0,333959,3,280,11,264,1752444000,26,True,False
25,0,123717,13,265,2,6,0.0,0.0,0.0,3.0,False,ze-guilherme,Zé Guilherme,Z. Guilherme,José Guilherme de Lima Costa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33,80.0,Casa de Apostas Arena Fonte Nova,2025-07-12 21:00:00,1.0,2.0,333964,8,282,4,265,1752364800,26,True,False
26,6,93879,13,286,1,6,0.0,5.93,0.0,7.5,False,marcao,Marcão,Marcão,Marcos Venicius Santos Miranda - Vinícius,0,0,0,0,0,0,1,0,0,32,10,1,0,0,0,0,0,0,0,0,6.67,26.67,Alfredo Jaconi,2025-07-14 20:00:00,0.0,2.0,333966,20,292,17,286,1752534000,26,True,False
27,11,123360,13,265,4,6,5.0,2.82,0.57,6.7,True,cauly,Cauly,Cauly,Cauly Oliveira Souza,2,2,6,1,3,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,53.33,80.0,Casa de Apostas Arena Fonte Nova,2025-07-12 21:00:00,1.0,2.0,333964,8,282,4,265,1752364800,26,True,False
28,0,141078,13,262,3,6,0.0,0.0,0.0,1.0,False,felipe-vieira,Felipe Vieira,F. Vieira,Felipe Vieira da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Maracanã,2025-07-12 16:30:00,0.0,2.0,333957,15,276,1,262,1752348600,26,True,False
29,10,92085,13,286,5,6,0.0,1.72,-0.18,3.2,True,giovanny,Giovanny,Giovanny,Giovanny Bariani Marques,3,4,10,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.67,26.67,Alfredo Jaconi,2025-07-14 20:00:00,0.0,2.0,333966,20,292,17,286,1752534000,26,True,False
30,8,124271,13,285,4,6,0.0,3.45,-0.35,4.63,True,gustavo-prado,Gustavo Prado,G. Prado,Gustavo Prado Alves,6,3,6,4,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13.33,33.33,Beira-Rio,2025-07-12 16:30:00,0.0,1.0,333963,18,287,13,285,1752348600,26,True,False
31,10,89637,13,285,4,6,-1.4,3.62,-2.05,5.13,True,thiago-maia,Thiago Maia,T. Maia,Thiago Maia Alencar,15,8,5,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,13.33,33.33,Beira-Rio,2025-07-12 16:30:00,0.0,1.0,333963,18,287,13,285,1752348600,26,True,False
32,8,105171,13,2305,5,6,0.0,1.03,0.0,2.93,False,fabricio-daniel,Fabrício Daniel,F. Daniel,Fabrício Daniel de Souza,0,5,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,66.67,Maião,2025-08-16 00:00:00,,,333961,7,266,10,2305,1755313200,26,False,False
33,5,107796,13,285,4,6,0.0,1.32,0.0,3.21,False,diego-rosa,Diego Rosa,D. Rosa,Diego Gabriel Silva Rosa,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,33.33,Beira-Rio,2025-07-12 16:30:00,0.0,1.0,333963,18,287,13,285,1752348600,26,True,False
34,11,104027,13,2305,6,7,0.0,5.25,0.0,6.98,False,rafael-guanaes,Rafael Guanaes,R. Guanaes,Rafael Silva Guanaes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,66.67,66.67,Maião,2025-08-16 00:00:00,,,333961,7,266,10,2305,1755313200,26,False,False
35,1,110632,13,2305,5,6,0.0,-0.6,0.0,2.24,False,luiz-filipe,Luiz Filipe,L. Filipe,Luiz Filipe dos Reis Silva,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,66.67,Maião,2025-08-16 00:00:00,,,333961,7,266,10,2305,1755313200,26,False,False
36,4,141526,13,356,4,6,0.0,1.6,0.0,2.23,False,lucca-prior,Lucca Prior,L. Prior,Lucca Prior Pimenta,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,0.0,Castelão (CE),2025-07-13 20:30:00,1.0,0.0,333965,9,354,19,356,1752449400,26,True,False
37,0,117404,13,283,1,6,0.0,0.0,0.0,1.0,False,otavio,Otávio,Otávio,Otávio Eleodoro Rezende Costa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,73.33,Mineirão,2025-07-13 20:30:00,1.0,4.0,333962,12,284,2,283,1752449400,26,True,False
38,5,92182,13,285,3,6,0.0,2.12,0.0,4.2,False,juninho,Juninho,Juninho,José Carlos Ferreira Júnior,4,1,3,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.33,33.33,Beira-Rio,2025-07-12 16:30:00,0.0,1.0,333963,18,287,13,285,1752348600,26,True,False
39,5,130386,13,2305,5,6,0.0,0.84,0.0,2.65,False,maceio,Maceió,Maceió,Everton Leandro de Oliveira Santos,1,2,2,1,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,66.67,66.67,Maião,2025-08-16 00:00:00,,,333961,7,266,10,2305,1755313200,26,False,False
40,7,95354,13,286,4,6,0.0,0.54,0.0,2.09,False,giraldo,Giraldo,Giraldo,Daniel Eduardo Giraldo Cárdenas,4,11,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6.67,26.67,Alfredo Jaconi,2025-07-14 20:00:00,0.0,2.0,333966,20,292,17,286,1752534000,26,True,False
41,4,105900,13,356,5,6,1.0,2.07,-0.61,3.9,True,allanzinho,Allanzinho,Allanzinho,Allan Victor Oliveira Mota,1,4,5,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,46.67,0.0,Castelão (CE),2025-07-13 20:30:00,1.0,0.0,333965,9,354,19,356,1752449400,26,True,False
42,2,101651,13,286,4,6,0.0,2.0,0.0,3.54,False,peixoto,Peixoto,Peixoto,Daniel Nascimento Peixoto dos Santos,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,26.67,Alfredo Jaconi,2025-07-14 20:00:00,0.0,2.0,333966,20,292,17,286,1752534000,26,True,False
43,4,104640,13,2305,4,6,0.0,0.28,0.0,3.15,False,matheus-bianqui,Matheus Bianqui,M. Bianqui,Matheus Henrique Bianqui,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66.67,66.67,Maião,2025-08-16 00:00:00,,,333961,7,266,10,2305,1755313200,26,False,False
44,8,85034,13,285,4,6,0.0,1.57,0.0,4.71,False,oscar-romero,Óscar Romero,O. Romero,Óscar David Romero Villamayor,2,1,5,1,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,13.33,33.33,Beira-Rio,2025-07-12 16:30:00,0.0,1.0,333963,18,287,13,285,1752348600,26,True,False
45,11,132553,13,2305,3,7,0.0,4.89,0.0,5.73,False,jemmes,Jemmes,Jemmes,Jemmes Bruno Ribeiro da Silva,24,13,4,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,66.67,66.67,Maião,2025-08-16 00:00:00,,,333961,7,266,10,2305,1755313200,26,False,False
46,2,115586,13,286,5,6,0.0,1.25,0.0,3.01,False,emerson-galego,Emerson Galego,E. Galego,Emerson Mendes de Carvalho,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,26.67,Alfredo Jaconi,2025-07-14 20:00:00,0.0,2.0,333966,20,292,17,286,1752534000,26,True,False
47,10,104204,13,2305,5,7,0.0,5.46,0.0,7.05,False,edson-carioca,Edson Carioca,E. Carioca,Edson Guilherme Mendes dos Santos,10,10,10,4,10,2,0,1,2,0,0,0,0,0,2,0,0,0,0,0,66.67,66.67,Maião,2025-08-16 00:00:00,,,333961,7,266,10,2305,1755313200,26,False,False
48,0,143295,13,262,4,6,0.0,0.0,0.0,2.0,False,joshua,Joshua,Joshua,Caio Joshua Lana de Andrade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Maracanã,2025-07-12 16:30:00,0.0,2.0,333957,15,276,1,262,1752348600,26,True,False
49,0,131753,13,264,1,6,0.0,0.0,0.0,1.0,False,felipe-longo,Felipe Longo,F. Longo,Felipe Longo Fernandes da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,40.0,Neo Química Arena,2025-07-13 19:00:00,2.0,1.0,333959,3,280,11,264,1752444000,26,True,False
50,6,94444,13,286,5,6,-0.1,1.98,-0.49,3.74,True,matheus-babi,Matheus Babi,M. Babi,Matheus Barcelos da Silva,3,4,2,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.67,26.67,Alfredo Jaconi,2025-07-14 20:00:00,0.0,2.0,333966,20,292,17,286,1752534000,26,True,False
51,0,84094,13,286,1,6,0.0,0.0,0.0,1.0,False,ruan-carneiro,Ruan Carneiro,R. Carneiro,Eudes Ruan de Souza Carneiro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,26.67,Alfredo Jaconi,2025-07-14 20:00:00,0.0,2.0,333966,20,292,17,286,1752534000,26,True,False
52,4,91101,13,265,1,6,0.0,3.68,0.0,5.47,False,ronaldo,Ronaldo,Ronaldo,Ronaldo de Oliveira Strada,0,0,2,0,0,0,0,0,0,9,4,1,0,0,0,1,0,0,0,0,53.33,80.0,Casa de Apostas Arena Fonte Nova,2025-07-12 21:00:00,1.0,2.0,333964,8,282,4,265,1752364800,26,True,False
53,0,124400,13,2305,2,6,0.0,0.0,0.0,2.0,False,wesley-santos,Wesley Santos,W. Santos,Wesley Santos Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,66.67,Maião,2025-08-16 00:00:00,,,333961,7,266,10,2305,1755313200,26,False,False
54,4,140365,13,277,5,6,0.0,0.3,0.0,1.44,False,luca-meirelles,Luca Meirelles,L. Meirelles,Luca Oliveira Meirelles,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,46.67,Vila Belmiro,2025-08-16 00:00:00,,,333960,5,275,16,277,1755313200,26,False,False
55,1,143350,13,283,4,6,0.0,0.0,0.0,0.91,False,murilo-rhikman,Murilo Rhikman,M. Rhikman,Murilo Rhikman Alves Pimentel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,73.33,Mineirão,2025-07-13 20:30:00,1.0,4.0,333962,12,284,2,283,1752449400,26,True,False
56,10,122302,13,2305,5,6,0.0,2.84,0.0,4.11,False,cristian,Cristian,Cristian,Cristian Renato Gonçalves Riquelme,4,7,3,8,3,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,66.67,66.67,Maião,2025-08-16 00:00:00,,,333961,7,266,10,2305,1755313200,26,False,False
57,1,121668,13,356,4,6,0.0,9.3,0.0,5.37,False,bruninho,Bruninho,Bruninho,Bruno César Pereira Silva,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,0.0,Castelão (CE),2025-07-13 20:30:00,1.0,0.0,333965,9,354,19,356,1752449400,26,True,False
58,9,141525,13,356,3,6,0.5,3.75,-0.47,4.94,True,gustavo-mancha,Gustavo Mancha,G. Mancha,Gustavo Teixeira Lopes da Conceição,13,2,7,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,46.67,0.0,Castelão (CE),2025-07-13 20:30:00,1.0,0.0,333965,9,354,19,356,1752449400,26,True,False
59,4,123004,13,265,5,6,0.0,3.1,0.0,3.01,False,tiago,Tiago,Tiago,Tiago Souza de Jesus Carvalho,4,5,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,53.33,80.0,Casa de Apostas Arena Fonte Nova,2025-07-12 21:00:00,1.0,2.0,333964,8,282,4,265,1752364800,26,True,False
60,1,123649,13,283,3,6,0.0,5.0,0.0,2.82,False,janderson,Janderson,Janderson,José Janderson da Silva Marques,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,73.33,Mineirão,2025-07-13 20:30:00,1.0,4.0,333962,12,284,2,283,1752449400,26,True,False
61,0,117061,13,2305,3,6,0.0,0.0,0.0,2.0,False,gabriel-knesowitsch,Gabriel Knesowitsch,G. Knesowitsch,Gabriel Knesowitsch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,66.67,Maião,2025-08-16 00:00:00,,,333961,7,266,10,2305,1755313200,26,False,False
62,5,136306,13,285,4,6,0.0,1.98,0.0,2.87,False,luis-otavio,Luis Otávio,L. Otávio,Luis Otávio Costa de Aquino,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,33.33,Beira-Rio,2025-07-12 16:30:00,0.0,1.0,333963,18,287,13,285,1752348600,26,True,False
63,0,123497,13,265,4,6,0.0,0.0,0.0,1.0,False,jota,Jota,Jota,João Victor Broad Moreira Guimarães,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33,80.0,Casa de Apostas Arena Fonte Nova,2025-07-12 21:00:00,1.0,2.0,333964,8,282,4,265,1752364800,26,True,False
64,4,130393,13,267,3,6,0.0,1.95,0.0,1.91,False,luiz-gustavo,Luiz Gustavo,L. Gustavo,Luiz Gustavo Marinho Ribeiro dos Santos,4,4,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,86.67,40.0,Mané Garrincha,2025-07-12 18:30:00,2.0,0.0,333958,6,263,14,267,1752355800,26,True,False
65,5,82455,13,277,4,7,0.0,4.48,0.0,8.05,False,ze-rafael,Zé Rafael,Z. Rafael,José Rafael Vivian,12,4,10,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60.0,46.67,Vila Belmiro,2025-08-16 00:00:00,,,333960,5,275,16,277,1755313200,26,False,False
66,0,143040,13,356,1,6,0.0,0.0,0.0,1.0,False,salvador,Salvador,Salvador,Eduardo Salvador Correia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,0.0,Castelão (CE),2025-07-13 20:30:00,1.0,0.0,333965,9,354,19,356,1752449400,26,True,False
67,1,129663,13,265,5,6,0.0,1.2,0.0,1.35,False,ruan-pablo,Ruan Pablo,R. Pablo,Ruan Pablo Barbosa Sousa,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33,80.0,Casa de Apostas Arena Fonte Nova,2025-07-12 21:00:00,1.0,2.0,333964,8,282,4,265,1752364800,26,True,False
68,0,125697,13,2305,3,6,0.0,0.0,0.0,1.0,False,leonan,Leonan,Leonan,Leonan Santos de Abreu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,66.67,Maião,2025-08-16 00:00:00,,,333961,7,266,10,2305,1755313200,26,False,False
69,2,141995,13,264,4,6,0.0,1.1,0.0,1.47,False,dieguinho,Dieguinho,Dieguinho,Diego da Cruz Lopes,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,40.0,Neo Química Arena,2025-07-13 19:00:00,2.0,1.0,333959,3,280,11,264,1752444000,26,True,False
70,1,131515,13,277,4,6,0.0,0.5,0.0,1.09,False,hyan,Hyan,Hyan,Hyan Carvalho Machado Silva,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,46.67,Vila Belmiro,2025-08-16 00:00:00,,,333960,5,275,16,277,1755313200,26,False,False
71,1,141419,13,265,3,6,0.0,1.7,0.0,1.5,False,fredi-lippert,Fredi Lippert,F. Lippert,Frederico Lippert Neto Gomes,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33,80.0,Casa de Apostas Arena Fonte Nova,2025-07-12 21:00:00,1.0,2.0,333964,8,282,4,265,1752364800,26,True,False
72,1,137542,13,283,5,6,0.0,0.5,0.0,1.11,False,kaique-kenji,Kaique Kenji,K. Kenji,Kaique Kenji Takamura Correa,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,73.33,Mineirão,2025-07-13 20:30:00,1.0,4.0,333962,12,284,2,283,1752449400,26,True,False
73,0,139345,13,283,2,2,0.0,0.0,0.0,1.0,False,kaua-prates,Kauã Prates,K. Prates,Kauã Prates de Almeida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,73.33,Mineirão,2025-07-13 20:30:00,1.0,4.0,333962,12,284,2,283,1752449400,26,True,False
74,0,143452,13,264,2,6,0.0,0.0,0.0,1.0,False,gabriel-caipira,Gabriel Caipira,G. Caipira,Gabriel Henrique Soares da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,40.0,Neo Química Arena,2025-07-13 19:00:00,2.0,1.0,333959,3,280,11,264,1752444000,26,True,False
75,0,141776,13,277,4,6,0.0,0.0,0.0,1.0,False,gustavo-henrique,Gustavo Henrique,G. Henrique,Gustavo Henrique Pereira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,46.67,Vila Belmiro,2025-08-16 00:00:00,,,333960,5,275,16,277,1755313200,26,False,False
76,0,141405,13,267,2,6,0.0,0.0,0.0,1.0,False,avellar,Avellar,Avellar,Riquelme Avellar da Silva Fortes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,40.0,Mané Garrincha,2025-07-12 18:30:00,2.0,0.0,333958,6,263,14,267,1752355800,26,True,False
77,3,133673,13,277,4,6,0.0,0.5,0.0,1.0,False,mateus-xavier,Mateus Xavier,M. Xavier,Mateus Xavier de Sousa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,46.67,Vila Belmiro,2025-08-16 00:00:00,,,333960,5,275,16,277,1755313200,26,False,False
78,0,141467,13,285,2,6,0.0,0.0,0.0,1.0,False,pablo,Pablo,Pablo,Pablo Pereira da Costa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,33.33,Beira-Rio,2025-07-12 16:30:00,0.0,1.0,333963,18,287,13,285,1752348600,26,True,False
79,0,130280,13,267,1,6,0.0,0.0,0.0,1.0,False,phillipe-gabriel,Phillipe Gabriel,P. Gabriel,Phillipe Gabriel Pires de Oliveira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,40.0,Mané Garrincha,2025-07-12 18:30:00,2.0,0.0,333958,6,263,14,267,1752355800,26,True,False
