atletas.rodada_id,atletas.status_id,atletas.pontos_num,atletas.variacao_num,atletas.media_num,atletas.slug,atletas.apelido,atletas.atleta_id,atletas.nome,atletas.clube.id.full.name,atletas.entrou_em_campo,atletas.jogos_num,atletas.clube_id,atletas.posicao_id,atletas.preco_num,atletas.minimo_para_valorizar,atletas.apelido_abreviado,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante,A,CA,DS,FC,FD,FF,FS,I,G,FT,DE,GS,V,CV,PS,SG,DP,PC,PP,GC
2,6,0.0,0.0,0.0,tinga,Tinga,82628,Guilherme de Jesus da Silva,FOR,False,1,356,2,9.99,,Tinga,20.0,66.67,Maião,2025-04-06 18:30:00,1.0,1.0,333881,18,356,9,2305,1743975000,26,True,False,,,1.0,,,,,,1.0,,,,,,,1.0,,,,
2,7,0.9,-1.25,0.0,gabriel,Gabriel,83257,Gabriel Barbosa Almeida,CRU,True,2,283,5,8.38,,Gabriel,73.33,20.0,Beira-Rio,2025-04-06 18:30:00,0.0,3.0,333883,2,283,17,285,1743975000,26,True,False,,,,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,
2,7,0.0,-1.68,0.0,leo-pereira,Léo Pereira,83528,Leonardo Pereira,FLA,True,2,262,3,9.37,,L. Pereira,73.33,20.0,Barradão,2025-04-06 18:30:00,2.0,1.0,333884,1,262,16,287,1743975000,26,True,False,,,,1.0,,,1.0,,1.0,,,,,,,,,,,
2,6,0.0,0.0,,ruan-carneiro,Ruan Carneiro,84094,Eudes Ruan de Souza Carneiro,JUV,False,0,286,1,1.0,,R. Carneiro,6.67,73.33,Nilton Santos (Engenhão),2025-04-05 21:00:00,0.0,2.0,333878,19,286,8,263,1743897600,26,True,False,,,,,,,,,,,,,,,,,,,,
2,7,-1.2,-1.0,0.0,jemerson,Jemerson,84263,Jemerson de Jesus Nascimento,GRE,True,2,284,3,3.87,,Jemerson,53.33,46.67,Castelão (CE),2025-04-05 18:30:00,0.0,2.0,333885,11,284,12,354,1743888600,26,True,False,,1.0,1.0,6.0,,,,,,,,,,,,,,,,
2,5,0.0,0.0,0.0,david,David,90309,David Correa da Fonseca,VAS,False,0,267,5,6.0,,David,46.67,40.0,Neo Química Arena,2025-04-05 18:30:00,0.0,3.0,333879,13,267,10,264,1743888600,26,True,False,,,,,,,,,,,,,,,,,,,,
2,7,1.2,-0.92,0.0,lucas-evangelista,Lucas Evangelista,84674,Lucas Evangelista Santana de Oliveira,PAL,True,2,275,4,7.41,,L. Evangelista,60.0,6.67,Ilha do Retiro,2025-04-06 18:30:00,2.0,1.0,333886,4,275,20,292,1743975000,26,True,False,,,2.0,3.0,1.0,,6.0,,,,,,,,,,,,,
2,6,0.0,0.0,0.0,varela,Varela,84816,Guillermo Varela Olivera,FLA,False,0,262,2,5.0,,Varela,73.33,20.0,Barradão,2025-04-06 18:30:00,2.0,1.0,333884,1,262,16,287,1743975000,26,True,False,,,,,,,,,,,,,,,,,,,,
2,6,0.0,0.0,0.0,marcos-felipe,Marcos Felipe,85004,Marcos Felipe de Freitas Monteiro,BAH,False,0,265,1,6.0,,M. Felipe,66.67,46.67,Vila Belmiro,2025-04-06 20:30:00,2.0,2.0,333880,5,265,15,277,1743982200,26,True,False,,,,,,,,,,,,,,,,,,,,
2,6,0.0,0.0,0.0,bolasie,Bolasie,86292,Yannick Bolasie,CRU,False,1,283,5,5.62,,Bolasie,73.33,20.0,Beira-Rio,2025-04-06 18:30:00,0.0,3.0,333883,2,283,17,285,1743975000,26,True,False,,,,1.0,,,,,,,,,,,,,,,,
2,6,7.7,0.7,0.0,luiz-araujo,Luiz Araújo,82627,Luiz de Araújo Guimarães Neto,FLA,True,2,262,5,9.85,,L. Araújo,73.33,20.0,Barradão,2025-04-06 18:30:00,2.0,1.0,333884,1,262,16,287,1743975000,26,True,False,1.0,,3.0,,1.0,2.0,1.0,,,,,,,,,,,,,
2,7,0.0,0.0,0.0,dodi,Dodi,89883,Douglas Moreira Fagundes,GRE,False,0,284,4,4.0,,Dodi,53.33,46.67,Castelão (CE),2025-04-05 18:30:00,0.0,2.0,333885,11,284,12,354,1743888600,26,True,False,,,,,,,,,,,,,,,,,,,,
2,6,2.5,-0.43,0.0,bruno-pacheco,Bruno Pacheco,90061,Bruno de Jesus Pacheco,FOR,True,1,356,2,7.57,,B. Pacheco,20.0,66.67,Maião,2025-04-06 18:30:00,1.0,1.0,333881,18,356,9,2305,1743975000,26,True,False,,,1.0,,,,2.0,,,,,,,,,,,,,
2,6,0.0,0.0,0.0,gustavinho,Gustavinho,122394,Gustavo Ribeiro Neves,RBB,False,1,280,4,3.06,,Gustavinho,46.67,66.67,Maracanã,2025-04-06 16:00:00,1.0,2.0,333877,3,280,6,266,1743966000,26,True,False,,,,2.0,,,,,,,,,,,,,,,,
2,6,0.0,0.0,,vinicius-lago,Vinícius Lago,122458,Vinicius dos Santos Lago,RBB,False,0,280,2,1.0,,V. Lago,46.67,66.67,Maracanã,2025-04-06 16:00:00,1.0,2.0,333877,3,280,6,266,1743966000,26,True,False,,,,,,,,,,,,,,,,,,,,
2,7,0.7,-0.1,0.0,igor-serrote,Igor Serrote,130884,Igor Eduardo Schlemper,GRE,True,2,284,2,1.85,,I. Serrote,53.33,46.67,Castelão (CE),2025-04-05 18:30:00,0.0,2.0,333885,11,284,12,354,1743888600,26,True,False,,1.0,2.0,3.0,,,1.0,,,,,,,,,,,,,
2,7,-0.5,-0.87,0.0,andre-silva,André Silva,131617,André Oliveira e Silva,SAO,True,2,276,5,4.32,,A. Silva,26.67,60.0,Mineirão,2025-04-06 16:00:00,0.0,0.0,333882,14,276,7,282,1743966000,26,True,False,,1.0,,1.0,,2.0,,,,,,,,,,,,,,
2,6,0.0,0.0,0.0,davi-goes,Davi Góes,131825,Davi Goes Silva Ferreira Carvalho,JUV,False,0,286,4,3.0,,D. Góes,6.67,73.33,Nilton Santos (Engenhão),2025-04-05 21:00:00,0.0,2.0,333878,19,286,8,263,1743897600,26,True,False,,,,,,,,,,,,,,,,,,,,
2,7,5.6,0.76,0.0,vinicinho,Vinicinho,132580,Vinicius Mendonça Pereira,RBB,True,2,280,5,5.98,,Vinicinho,46.67,66.67,Maracanã,2025-04-06 16:00:00,1.0,2.0,333877,3,280,6,266,1743966000,26,True,False,,,3.0,2.0,1.0,,3.0,1.0,,,,,,,,,,,,
2,6,0.0,0.0,0.0,ryan,Ryan,122300,Ryan Carlos Santos de Sousa,BAH,False,0,265,2,2.0,,Ryan,66.67,46.67,Vila Belmiro,2025-04-06 20:30:00,2.0,2.0,333880,5,265,15,277,1743982200,26,True,False,,,,,,,,,,,,,,,,,,,,
2,6,0.0,0.0,0.0,dyogo-alves,Dyogo Alves,122318,Francisco Dyogo Bento Alves,FLA,False,0,262,1,3.0,,D. Alves,73.33,20.0,Barradão,2025-04-06 18:30:00,2.0,1.0,333884,1,262,16,287,1743975000,26,True,False,,,,,,,,,,,,,,,,,,,,
2,6,0.0,0.0,0.0,luis-eduardo,Luis Eduardo,142257,Luis Eduardo Guedes de Souza,GRE,False,0,284,3,2.0,,L. Eduardo,53.33,46.67,Castelão (CE),2025-04-05 18:30:00,0.0,2.0,333885,11,284,12,354,1743888600,26,True,False,,,,,,,,,,,,,,,,,,,,
2,7,0.0,0.0,0.0,mauricio-lemos,Mauricio Lemos,87853,Paolo Mauricio Lemos Merladett,VAS,False,1,267,3,5.43,,M. Lemos,46.67,40.0,Neo Química Arena,2025-04-05 18:30:00,0.0,3.0,333879,13,267,10,264,1743888600,26,True,False,,,1.0,,,,,,,,,,,,,,,,,
2,7,11.8,1.4,0.0,arrascaeta,Arrascaeta,87863,Giorgian Daniel de Arrascaeta Benedetti,FLA,True,1,262,4,18.4,,Arrascaeta,73.33,20.0,Barradão,2025-04-06 18:30:00,2.0,1.0,333884,1,262,16,287,1743975000,26,True,False,,,2.0,,,1.0,,,1.0,,,,,,,,,,,
2,6,0.0,0.0,0.0,ayrton-lucas,Ayrton Lucas,88393,Ayrton Lucas Dantas de Medeiros,FLA,False,1,262,2,7.36,,A. Lucas,73.33,20.0,Barradão,2025-04-06 18:30:00,2.0,1.0,333884,1,262,16,287,1743975000,26,True,False,,,,,,,,,,,,,,,,,,,,
2,7,0.0,0.0,0.0,walace,Walace,88479,Walace Souza Silva,CRU,False,1,283,4,4.87,,Walace,73.33,20.0,Beira-Rio,2025-04-06 18:30:00,0.0,3.0,333883,2,283,17,285,1743975000,26,True,False,,1.0,1.0,2.0,,,,,,,,,,,,,,,,
2,7,3.23,-0.54,0.0,leonardo-jardim,Leonardo Jardim,88963,José Leonardo Nunes Alves Sousa Jardim,CRU,True,2,283,6,8.66,,L. Jardim,73.33,20.0,Beira-Rio,2025-04-06 18:30:00,0.0,3.0,333883,2,283,17,285,1743975000,26,True,False,,,,,,,,,,,,,1.0,,,,,,,
2,7,3.9,-0.76,0.0,gerson,Gerson,89256,Gerson Santos da Silva,FLA,True,1,262,4,12.24,,Gerson,73.33,20.0,Barradão,2025-04-06 18:30:00,2.0,1.0,333884,1,262,16,287,1743975000,26,True,False,,,,,2.0,,3.0,,,,,,,,,,,,,
2,6,-0.3,-1.27,0.0,joao-pedro,João Pedro,89273,João Pedro Maturano dos Santos,GRE,True,1,284,2,5.73,,J. Pedro,53.33,46.67,Castelão (CE),2025-04-05 18:30:00,0.0,2.0,333885,11,284,12,354,1743888600,26,True,False,,,,1.0,,,,,,,,,,,,,,,,
2,7,10.62,1.43,0.0,roger-machado,Roger Machado,79437,Roger Machado Marques,INT,True,2,285,6,11.12,,R. Machado,73.33,20.0,Beira-Rio,2025-04-06 18:30:00,0.0,3.0,333883,2,283,17,285,1743975000,26,True,True,,,,,,,,,,,,,1.0,,,,,,,
2,7,-0.3,-1.74,0.0,cano,Cano,79631,Germán Ezequiel Cano,FLU,True,2,266,5,9.87,,Cano,46.67,66.67,Maracanã,2025-04-06 16:00:00,1.0,2.0,333877,3,280,6,266,1743966000,26,True,True,,,,1.0,,3.0,1.0,1.0,,,,,,,,,,,,
2,6,0.0,0.0,0.0,iago,Iago,118090,Iago Teodoro da Silva Nogueira,FLA,False,0,262,3,2.0,,Iago,73.33,20.0,Barradão,2025-04-06 18:30:00,2.0,1.0,333884,1,262,16,287,1743975000,26,True,False,,,,,,,,,,,,,,,,,,,,
2,7,5.0,0.46,0.0,cauly,Cauly,123360,Cauly Oliveira Souza,BAH,True,1,265,4,8.46,,Cauly,66.67,46.67,Vila Belmiro,2025-04-06 20:30:00,2.0,2.0,333880,5,265,15,277,1743982200,26,True,False,1.0,,,,,,,,,,,,,,,,,,,
2,6,0.0,0.0,,benedetti,Benedetti,133679,Luiz Gustavo Roncholeta Benedetti,PAL,False,0,275,3,2.0,,Benedetti,60.0,6.67,Ilha do Retiro,2025-04-06 18:30:00,2.0,1.0,333886,4,275,20,292,1743975000,26,True,False,,,,,,,,,,,,,,,,,,,,
2,6,0.0,0.0,0.0,shola,Shola,137089,Ogundana Shola Elijah,FLA,False,0,262,5,1.0,,Shola,73.33,20.0,Barradão,2025-04-06 18:30:00,2.0,1.0,333884,1,262,16,287,1743975000,26,True,False,,,,,,,,,,,,,,,,,,,,
2,6,0.0,0.0,0.0,thalys,Thalys,141452,Thalys Henrique Gomes de Araújo,PAL,False,0,275,5,1.0,,Thalys,60.0,6.67,Ilha do Retiro,2025-04-06 18:30:00,2.0,1.0,333886,4,275,20,292,1743975000,26,True,False,,,,,,,,,,,,,,,,,,,,
2,6,3.7,0.33,0.0,loide-augusto,Loide Augusto,141493,Loide António Augusto,VAS,True,2,267,5,4.72,,L. Augusto,46.67,40.0,Neo Química Arena,2025-04-05 18:30:00,0.0,3.0,333879,13,267,10,264,1743888600,26,True,False,,,3.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,
2,6,0.0,0.0,,gustavo-mancha,Gustavo Mancha,141525,Gustavo Teixeira Lopes da Conceição,FOR,False,0,356,3,1.0,,G. Mancha,20.0,66.67,Maião,2025-04-06 18:30:00,1.0,1.0,333881,18,356,9,2305,1743975000,26,True,False,,,,,,,,,,,,,,,,,,,,
2,6,0.0,0.0,,lucca-prior,Lucca Prior,141526,Lucca Prior Pimenta,FOR,False,0,356,4,1.0,,L. Prior,20.0,66.67,Maião,2025-04-06 18:30:00,1.0,1.0,333881,18,356,9,2305,1743975000,26,True,False,,,,,,,,,,,,,,,,,,,,
2,6,0.9,-0.14,,matheus-alves,Matheus Alves,141607,Matheus Alves Nascimento,SAO,True,2,276,4,2.3,,M. Alves,26.67,60.0,Mineirão,2025-04-06 16:00:00,0.0,0.0,333882,14,276,7,282,1743966000,26,True,False,,,1.0,3.0,,2.0,2.0,,,,,,,,,,,,,
2,6,0.0,0.0,,athyrson,Athyrson,141771,Athyrson Ferreira Prates,RBB,False,0,280,5,1.0,,Athyrson,46.67,66.67,Maracanã,2025-04-06 16:00:00,1.0,2.0,333877,3,280,6,266,1743966000,26,True,False,,,,,,,,,,,,,,,,,,,,
2,7,0.6,-0.63,0.0,amuzu,Amuzu,142004,Francis Amuzu,GRE,True,2,284,5,4.43,,Amuzu,53.33,46.67,Castelão (CE),2025-04-05 18:30:00,0.0,2.0,333885,11,284,12,354,1743888600,26,True,False,,1.0,1.0,2.0,2.0,2.0,4.0,2.0,,,,,,,,,,,,
2,6,0.0,0.0,0.0,daniel-sales,Daniel Sales,122320,Daniel dos Santos Sales,FLA,False,0,262,2,2.0,,D. Sales,73.33,20.0,Barradão,2025-04-06 18:30:00,2.0,1.0,333884,1,262,16,287,1743975000,26,True,False,,,,,,,,,,,,,,,,,,,,
2,7,2.5,-0.62,0.0,nuno-moreira,Nuno Moreira,142279,Nuno Gonçalo Rocha Moreira,VAS,True,2,267,5,7.29,,N. Moreira,46.67,40.0,Neo Química Arena,2025-04-05 18:30:00,0.0,3.0,333879,13,267,10,264,1743888600,26,True,False,,,2.0,1.0,,1.0,4.0,1.0,1.0,,,,,,,,,,,
2,6,0.0,0.0,,joshua,Joshua,143295,Caio Joshua Lana de Andrade,FLA,False,0,262,4,2.0,,Joshua,73.33,20.0,Barradão,2025-04-06 18:30:00,2.0,1.0,333884,1,262,16,287,1743975000,26,True,False,,,,,,,,,,,,,,,,,,,,
2,7,5.73,-0.15,0.0,filipe-luis,Filipe Luís,139076,Filipe Luís Kasmirski,FLA,True,2,262,6,11.39,,F. Luís,73.33,20.0,Barradão,2025-04-06 18:30:00,2.0,1.0,333884,1,262,16,287,1743975000,26,True,False,,,,,,,,,,,,,1.0,,,,,,,
2,6,0.0,0.0,0.0,joao-victor,João Victor,140492,João Victor de Souza Cunha,FLA,False,0,262,3,2.0,,J. Victor,73.33,20.0,Barradão,2025-04-06 18:30:00,2.0,1.0,333884,1,262,16,287,1743975000,26,True,False,,,,,,,,,,,,,,,,,,,,
2,6,0.0,0.0,0.0,allan,Allan,141451,Allan Andrade Elias,PAL,False,0,275,4,2.0,,Allan,60.0,6.67,Ilha do Retiro,2025-04-06 18:30:00,2.0,1.0,333886,4,275,20,292,1743975000,26,True,False,,,,,,,,,,,,,,,,,,,,
2,6,0.0,0.0,0.0,gb,GB,122487,Gabriel Souza da Silva,VAS,False,0,267,5,2.0,,GB,46.67,40.0,Neo Química Arena,2025-04-05 18:30:00,0.0,3.0,333879,13,267,10,264,1743888600,26,True,False,,,,,,,,,,,,,,,,,,,,
2,6,0.0,0.0,0.0,wallace-yan,Wallace Yan,122573,Wallace Yan de Souza Barreto,FLA,False,1,262,5,3.5,,W. Yan,73.33,20.0,Barradão,2025-04-06 18:30:00,2.0,1.0,333884,1,262,16,287,1743975000,26,True,False,,,,,,2.0,3.0,1.0,,,,,,,,,,,,
2,6,0.0,0.0,0.0,japa,Japa,122660,João Wellington Gadelha Melo de Oliveira,CRU,False,0,283,4,3.0,,Japa,73.33,20.0,Beira-Rio,2025-04-06 18:30:00,0.0,3.0,333883,2,283,17,285,1743975000,26,True,False,,,,,,,,,,,,,,,,,,,,
2,7,1.4,-0.82,0.0,abner,Abner,122861,Abner Salles da Silva,JUV,True,2,286,3,6.19,,Abner,6.67,73.33,Nilton Santos (Engenhão),2025-04-05 21:00:00,0.0,2.0,333878,19,286,8,263,1743897600,26,True,False,1.0,,3.0,,,,,1.0,,,,,,,,1.0,,,,
2,7,4.5,0.49,0.0,guzman-rodriguez,Guzmán Rodríguez,122897,Guzmán Rodríguez Ferrari,RBB,True,2,280,3,5.57,,G. Rodríguez,46.67,66.67,Maracanã,2025-04-06 16:00:00,1.0,2.0,333877,3,280,6,266,1743966000,26,True,False,,,3.0,,,,1.0,,,,,,,,,,,,,
2,3,-3.6,-2.12,0.0,jonathan-jesus,Jonathan Jesus,124912,Jonathan de Jesus Alves,CRU,True,1,283,3,2.88,,J. Jesus,73.33,20.0,Beira-Rio,2025-04-06 18:30:00,0.0,3.0,333883,2,283,17,285,1743975000,26,True,False,,,,2.0,,,,,,,,,,1.0,,,,,,
2,6,0.0,0.0,0.0,ze-guilherme,Zé Guilherme,123717,José Guilherme de Lima Costa,BAH,False,0,265,2,3.0,,Z. Guilherme,66.67,46.67,Vila Belmiro,2025-04-06 20:30:00,2.0,2.0,333880,5,265,15,277,1743982200,26,True,False,,,,,,,,,,,,,,,,,,,,
2,7,0.5,-1.41,0.0,lucho-rodriguez,Lucho Rodríguez,123795,Luciano Rodríguez Rosales,BAH,True,2,265,5,8.91,,L. Rodríguez,66.67,46.67,Vila Belmiro,2025-04-06 20:30:00,2.0,2.0,333880,5,265,15,277,1743982200,26,True,False,,,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,
2,6,2.5,0.15,0.0,henry-mosquera,Henry Mosquera,124239,Henry David Mosquera Sánchez,RBB,True,2,280,5,3.74,,H. Mosquera,46.67,66.67,Maracanã,2025-04-06 16:00:00,1.0,2.0,333877,3,280,6,266,1743966000,26,True,False,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,
2,6,0.0,0.0,0.0,matheus-goncalves,Matheus Gonçalves,116012,Matheus Gonçalves Martins,FLA,False,1,262,4,4.39,,M. Gonçalves,73.33,20.0,Barradão,2025-04-06 18:30:00,2.0,1.0,333884,1,262,16,287,1743975000,26,True,False,,,1.0,,1.0,,1.0,,,,,,,,,,,,,
2,7,3.9,0.82,0.0,petterson,Petterson,116025,Petterson Novaes Reis,JUV,True,2,286,5,2.46,,Petterson,6.67,73.33,Nilton Santos (Engenhão),2025-04-05 21:00:00,0.0,2.0,333878,19,286,8,263,1743897600,26,True,False,,,1.0,,,3.0,,,,,,,,,,,,,,
2,6,0.0,0.0,,gabriel-souza,Gabriel Souza,117044,Gabriel Souza dos Santos,JUV,False,0,286,2,2.0,,G. Souza,6.67,73.33,Nilton Santos (Engenhão),2025-04-05 21:00:00,0.0,2.0,333878,19,286,8,263,1743897600,26,True,False,,,,,,,,,,,,,,,,,,,,
2,6,0.0,0.0,0.0,thiago-borbas,Thiago Borbas,117314,Thiago Nicolás Borbas Silva,RBB,False,1,280,5,2.35,,T. Borbas,46.67,66.67,Maracanã,2025-04-06 16:00:00,1.0,2.0,333877,3,280,6,266,1743966000,26,True,False,,,,1.0,,,,,,,,,,,,,,,,
2,6,4.4,0.33,0.0,rodrigo-nestor,Rodrigo Nestor,106822,Rodrigo Nestor Bertalia,BAH,True,2,265,4,6.34,,R. Nestor,66.67,46.67,Vila Belmiro,2025-04-06 20:30:00,2.0,2.0,333880,5,265,15,277,1743982200,26,True,False,,,3.0,2.0,,1.0,1.0,,,,,,,,,,,,,
2,6,0.0,0.0,0.0,patryck,Patryck,106829,Patryck Lanza dos Reis,SAO,False,0,276,2,4.0,,Patryck,26.67,60.0,Mineirão,2025-04-06 16:00:00,0.0,0.0,333882,14,276,7,282,1743966000,26,True,False,,,,,,,,,,,,,,,,,,,,
2,6,0.0,0.0,0.0,antonio-carlos,Antônio Carlos,79702,Antônio Carlos Cunha Capocasali Júnior,SPT,False,0,292,3,4.0,,A. Carlos,60.0,6.67,Ilha do Retiro,2025-04-06 18:30:00,2.0,1.0,333886,4,275,20,292,1743975000,26,True,True,,,,,,,,,,,,,,,,,,,,
2,7,5.05,0.45,0.0,fernando-seabra,Fernando Seabra,126977,Fernando Seabra,RBB,True,2,280,6,6.37,,F. Seabra,46.67,66.67,Maracanã,2025-04-06 16:00:00,1.0,2.0,333877,3,280,6,266,1743966000,26,True,False,,,,,,,,,,,,,,,,,,,,
2,7,6.5,0.55,0.0,marllon,Marllon,70666,Marllon Gonçalves Jerônimo Borges,CEA,True,2,354,3,7.97,,Marllon,53.33,46.67,Castelão (CE),2025-04-05 18:30:00,0.0,2.0,333885,11,284,12,354,1743888600,26,True,True,,,2.0,,,,,,1.0,,,,,,,1.0,,,,
2,2,11.8,2.18,0.0,enner-valencia,Enner Valencia,70788,Enner Remberto Valencia Lastra,INT,True,2,285,5,9.33,,E. Valencia,73.33,20.0,Beira-Rio,2025-04-06 18:30:00,0.0,3.0,333883,2,283,17,285,1743975000,26,True,True,,,,6.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,
2,7,0.9,-1.2,0.0,bruno-henrique,Bruno Henrique,70944,Bruno Henrique Corsini,INT,True,2,285,4,7.96,,B. Henrique,73.33,20.0,Beira-Rio,2025-04-06 18:30:00,0.0,3.0,333883,2,283,17,285,1743975000,26,True,True,,,3.0,6.0,,,,,1.0,,,,,,,,,,,
2,6,0.0,0.0,0.0,fernando-miguel,Fernando Miguel,71571,Fernando Miguel Kaufmann,CEA,False,0,354,1,3.0,,F. Miguel,53.33,46.67,Castelão (CE),2025-04-05 18:30:00,0.0,2.0,333885,11,284,12,354,1743888600,26,True,True,,,,,,,,,,,,,,,,,,,,
2,7,0.0,0.0,0.0,raul-caceres,Raúl Cáceres,71680,Raúl Alejandro Cáceres Bogado,VIT,False,0,287,2,3.0,,R. Cáceres,73.33,20.0,Barradão,2025-04-06 18:30:00,2.0,1.0,333884,1,262,16,287,1743975000,26,True,True,,,,,,,,,,,,,,,,,,,,
2,6,0.0,0.0,0.0,thomazella,Thomazella,72279,Carlos Eduardo Lecciolle Thomazella,MIR,False,0,2305,1,2.0,,Thomazella,20.0,66.67,Maião,2025-04-06 18:30:00,1.0,1.0,333881,18,356,9,2305,1743975000,26,True,True,,,,,,,,,,,,,,,,,,,,
2,7,1.2,-0.43,0.0,reinaldo,Reinaldo,78850,Reinaldo Manoel da Silva,MIR,True,2,2305,2,5.49,,Reinaldo,20.0,66.67,Maião,2025-04-06 18:30:00,1.0,1.0,333881,18,356,9,2305,1743975000,26,True,True,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,1.0,
2,6,0.0,0.0,,viery,Viery,125467,Viery Fernandes Santos Lopes,GRE,False,1,284,3,1.53,,Viery,53.33,46.67,Castelão (CE),2025-04-05 18:30:00,0.0,2.0,333885,11,284,12,354,1743888600,26,True,False,,,,1.0,,,,,,,,,,,,,,,,
2,6,0.0,0.0,,marcelinho,Marcelinho,126120,Marcelo Braz da Silva,RBB,False,0,280,4,2.0,,Marcelinho,46.67,66.67,Maracanã,2025-04-06 16:00:00,1.0,2.0,333877,3,280,6,266,1743966000,26,True,False,,,,,,,,,,,,,,,,,,,,
2,7,0.0,0.0,0.0,paulinho,Paulinho,126182,Paulo Lucas Santos de Paula,VAS,False,1,267,4,7.44,,Paulinho,46.67,40.0,Neo Química Arena,2025-04-05 18:30:00,0.0,3.0,333879,13,267,10,264,1743888600,26,True,False,,,3.0,2.0,,,2.0,,,,,,,,,,,,,
2,6,0.0,0.0,0.0,ze-roberto,Zé Roberto,80076,José Roberto Assunção de Araújo Filho,SPT,False,0,292,5,6.0,,Z. Roberto,60.0,6.67,Ilha do Retiro,2025-04-06 18:30:00,2.0,1.0,333886,4,275,20,292,1743975000,26,True,True,,,,,,,,,,,,,,,,,,,,
2,6,0.0,0.0,0.0,lorran,Lorran,122321,Lorran Lucas Pereira de Sousa,FLA,False,0,262,4,3.0,,Lorran,73.33,20.0,Barradão,2025-04-06 18:30:00,2.0,1.0,333884,1,262,16,287,1743975000,26,True,False,,,,,,,,,,,,,,,,,,,,
2,6,9.2,1.96,0.0,isidro-pitta,Isidro Pitta,108133,Isidro Miguel Pitta Saldívar,RBB,True,1,280,5,9.96,,I. Pitta,46.67,66.67,Maracanã,2025-04-06 16:00:00,1.0,2.0,333877,3,280,6,266,1743966000,26,True,False,,,,,1.0,,,,1.0,,,,,,,,,,,
2,6,0.5,-0.32,0.0,aravena,Aravena,108548,Alexander Ernesto Aravena Guzmán,GRE,True,1,284,5,2.68,,Aravena,53.33,46.67,Castelão (CE),2025-04-05 18:30:00,0.0,2.0,333885,11,284,12,354,1743888600,26,True,False,,,,,,,1.0,,,,,,,,,,,,,
2,6,1.2,-0.04,,lucas-ferreira,Lucas Ferreira,140541,Lucas dos Santos Ferreira,SAO,True,2,276,4,2.3,,L. Ferreira,26.67,60.0,Mineirão,2025-04-06 16:00:00,0.0,0.0,333882,14,276,7,282,1743966000,26,True,False,,,1.0,,1.0,,1.0,,,,,,,,,,,,,
2,6,0.0,0.0,0.0,ryan-francisco,Ryan Francisco,140542,Ryan Francisco Rodrigues dos Santos Silva,SAO,False,1,276,5,2.45,,R. Francisco,26.67,60.0,Mineirão,2025-04-06 16:00:00,0.0,0.0,333882,14,276,7,282,1743966000,26,True,False,,,,,,,,,,,,,,,,,,,,
2,6,0.0,0.0,0.0,felipe-vieira,Felipe Vieira,141078,Felipe Vieira da Silva,FLA,False,0,262,3,1.0,,F. Vieira,73.33,20.0,Barradão,2025-04-06 18:30:00,2.0,1.0,333884,1,262,16,287,1743975000,26,True,False,,,,,,,,,,,,,,,,,,,,
2,6,0.0,0.0,0.0,leo-aragao,Léo Aragão,124369,Leonardo de Aragão Carvalho,CRU,False,0,283,1,2.0,,L. Aragão,73.33,20.0,Beira-Rio,2025-04-06 18:30:00,0.0,3.0,333883,2,283,17,285,1743975000,26,True,False,,,,,,,,,,,,,,,,,,,,
2,2,6.2,0.77,0.0,giay,Giay,124526,Agustín Giay,PAL,True,2,275,2,6.61,,Giay,60.0,6.67,Ilha do Retiro,2025-04-06 18:30:00,2.0,1.0,333886,4,275,20,292,1743975000,26,True,False,,,3.0,1.0,,,4.0,,,,,,,,,1.0,,,,
2,6,0.0,0.0,0.0,felipe-negrucci,Felipe Negrucci,124674,Felipe Negrucci Berdague,SAO,False,0,276,4,2.0,,F. Negrucci,26.67,60.0,Mineirão,2025-04-06 16:00:00,0.0,0.0,333882,14,276,7,282,1743966000,26,True,False,,,,,,,,,,,,,,,,,,,,
2,6,0.0,0.0,0.0,leandro,Leandro,124701,Leandro Mathias Silva Bueno,SAO,False,0,276,1,2.0,,Leandro,26.67,60.0,Mineirão,2025-04-06 16:00:00,0.0,0.0,333882,14,276,7,282,1743966000,26,True,False,,,,,,,,,,,,,,,,,,,,
2,6,0.0,0.0,0.0,felipe-teresa,Felipe Teresa,139000,Felipe Gabriel Cunha Teresa,FLA,False,0,262,5,2.0,,F. Teresa,73.33,20.0,Barradão,2025-04-06 18:30:00,2.0,1.0,333884,1,262,16,287,1743975000,26,True,False,,,,,,,,,,,,,,,,,,,,
2,7,2.4,-0.37,0.0,rene,Renê,78445,Renê Rodrigues Martins,FLU,True,2,266,2,6.29,,Renê,46.67,66.67,Maracanã,2025-04-06 16:00:00,1.0,2.0,333877,3,280,6,266,1743966000,26,True,True,,,5.0,2.0,,,1.0,,,,,,,,,,,,,
