,atletas.jogos_num,atletas.atleta_id,atletas.rodada_id,atletas.clube_id,atletas.posicao_id,atletas.status_id,atletas.pontos_num,atletas.media_num,atletas.variacao_num,atletas.preco_num,atletas.entrou_em_campo,atletas.slug,atletas.apelido,atletas.apelido_abreviado,atletas.nome,A,CA,DS,FC,FD,FF,FS,G,I,SG,CV,FT,PC,PS,DE,DP,GS,V,PP,GC,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante
355,8,141996,17,292,3,6,0.0,2.55,0.0,4.66,False,joao-silva,João Silva,J. Silva,João Pedro Eira Antunes da Silva,0,1,6,6,2,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,46.67,13.33,Ilha do Retiro,2025-07-26 18:30:00,2,2,334106,17,277,20,292,1753565400,26,True,False
356,11,85004,17,265,1,7,0.0,4.35,0.0,7.14,False,marcos-felipe,Marcos Felipe,M. Felipe,Marcos Felipe de Freitas Monteiro,0,0,0,0,0,0,3,0,0,4,0,0,1,0,28,0,9,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,False
357,6,71701,17,265,2,6,10.7,3.32,1.21,7.38,True,santiago-arias,Santiago Arias,S. Arias,Santiago Arias Naranjo,0,1,5,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,False
358,12,80313,17,265,2,7,0.0,3.79,0.0,7.06,False,gilberto,Gilberto,Gilberto,Gilberto Moraes Júnior,0,3,15,10,1,3,5,1,1,3,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,False
359,10,87747,17,2305,4,6,6.5,2.48,0.95,5.34,True,yago-felipe,Yago Felipe,Y. Felipe,Yago Felipe da Costa Rocha,1,1,8,7,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,73.33,Maião,2025-07-26 18:30:00,1,1,334101,15,287,7,2305,1753565400,26,True,False
360,5,97868,17,265,2,6,0.0,2.66,0.0,4.39,False,iago,Iago,Iago,Iago Amaral Borduchi,0,0,4,2,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,False
361,9,94509,17,275,4,6,2.7,2.54,0.14,11.76,True,raphael-veiga,Raphael Veiga,R. Veiga,Raphael Cavalcante Veiga,1,0,4,6,2,4,14,0,0,0,0,0,0,1,0,0,0,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,False
362,12,91772,17,265,3,7,6.6,2.85,0.92,5.54,True,david-duarte,David Duarte,D. Duarte,David de Duarte Macedo,0,1,3,8,1,5,6,0,1,5,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,False
363,0,124701,17,276,1,6,0.0,0.0,0.0,2.0,False,leandro,Leandro,Leandro,Leandro Mathias Silva Bueno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,False
364,0,69051,17,265,1,6,0.0,0.0,0.0,4.0,False,danilo-fernandes,Danilo Fernandes,D. Fernandes,Danilo Fernandes Batista,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,False
365,8,98022,17,265,4,5,0.0,3.53,0.0,8.32,False,erick,Erick,Erick,Erick Luis Conrado de Carvalho,0,3,14,12,0,2,3,1,2,0,0,1,0,0,0,0,0,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,False
366,6,68811,17,276,4,5,0.0,1.67,0.0,11.39,False,oscar,Oscar,Oscar,Oscar dos Santos Emboaba Júnior,0,1,5,3,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,False
367,1,90449,17,265,4,6,0.0,3.9,0.0,4.16,False,rezende,Rezende,Rezende,Júlio César de Rezende Miranda,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,False
0,9,142004,17,284,5,6,0.0,2.46,0.0,4.41,False,amuzu,Amuzu,Amuzu,Francis Amuzu,0,2,1,4,5,7,9,1,2,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
1,8,121792,17,284,5,5,0.0,2.63,0.0,3.88,False,andre,André,André,André Henrique da Silva Martins,0,0,0,2,3,7,3,1,1,0,0,1,0,0,0,0,0,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
2,4,133543,17,264,5,6,0.0,0.7,0.0,1.79,False,gui-negao,Gui Negão,G. Negão,Guilherme William Silva Inácio,0,2,3,7,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Nilton Santos (Engenhão),2025-07-26 18:30:00,1,1,334098,11,264,6,263,1753565400,26,True,True
3,0,142257,17,284,3,6,0.0,0.0,0.0,2.0,False,luis-eduardo,Luis Eduardo,L. Eduardo,Luis Eduardo Guedes de Souza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
4,5,105337,17,354,4,6,0.0,0.56,-0.57,2.45,True,lucas-lima,Lucas Lima,L. Lima,Lucas Eduardo Lima da Silva,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,66.67,Mineirão,2025-07-27 16:00:00,2,1,334102,9,354,2,283,1753642800,26,True,True
5,5,72605,17,282,3,6,0.0,5.92,0.0,8.15,False,vitor-hugo,Vitor Hugo,V. Hugo,Vitor Hugo Franchescoli de Souza,0,0,5,0,0,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,40.0,80.0,Maracanã,2025-07-27 20:30:00,0,1,334097,13,282,1,262,1753659000,26,True,True
6,6,93879,17,286,1,6,0.0,5.93,0.0,7.5,False,marcao,Marcão,Marcão,Marcos Venicius Santos Miranda - Vinícius,0,0,0,0,0,0,0,0,0,1,0,0,1,0,32,0,10,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,True
7,10,104134,17,287,5,6,0.0,2.56,0.0,4.37,False,fabri,Fabri,Fabri,Fabrício do Rosário dos Santos,1,0,8,14,2,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,73.33,Maião,2025-07-26 18:30:00,1,1,334101,15,287,7,2305,1753565400,26,True,True
8,10,92085,17,286,5,6,0.0,1.72,0.0,3.2,False,giovanny,Giovanny,Giovanny,Giovanny Bariani Marques,1,0,3,4,0,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,True
9,14,111760,17,280,4,6,2.2,1.44,0.31,2.9,True,fabinho,Fabinho,Fabinho,Fábio Silva de Freitas,1,1,6,8,2,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,26.67,Castelão (CE),2025-07-26 18:30:00,1,3,334105,5,280,18,356,1753565400,26,True,True
10,0,104933,17,284,1,6,0.0,0.0,0.0,2.0,False,jorge-meurer,Jorge Meurer,J. Meurer,Jorge Meurer Bartholdy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
11,2,129317,17,287,4,6,0.0,0.45,-0.25,1.93,True,felipe-cardoso,Felipe Cardoso,F. Cardoso,Felipe Cardoso,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,73.33,Maião,2025-07-26 18:30:00,1,1,334101,15,287,7,2305,1753565400,26,True,True
12,4,141806,17,354,5,6,0.0,2.7,0.0,3.7,False,guilherme,Guilherme,Guilherme,Guilherme Luiz Oliveira da Silva,0,0,5,4,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,66.67,Mineirão,2025-07-27 16:00:00,2,1,334102,9,354,2,283,1753642800,26,True,True
13,0,122458,17,280,2,6,0.0,0.0,0.0,1.0,False,vinicius-lago,Vinícius Lago,V. Lago,Vinicius dos Santos Lago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,26.67,Castelão (CE),2025-07-26 18:30:00,1,3,334105,5,280,18,356,1753565400,26,True,True
14,0,141771,17,280,5,6,0.0,0.0,0.0,1.0,False,athyrson,Athyrson,Athyrson,Athyrson Ferreira Prates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,26.67,Castelão (CE),2025-07-26 18:30:00,1,3,334105,5,280,18,356,1753565400,26,True,True
15,0,142445,17,287,4,6,0.0,0.0,0.0,2.0,False,wanderson-papaterra,Wanderson Papaterra,W. Papaterra,Wanderson Papaterra Matos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,73.33,Maião,2025-07-26 18:30:00,1,1,334101,15,287,7,2305,1753565400,26,True,True
16,0,126120,17,280,4,6,0.0,0.0,0.0,2.0,False,marcelinho,Marcelinho,Marcelinho,Marcelo Braz da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,26.67,Castelão (CE),2025-07-26 18:30:00,1,3,334105,5,280,18,356,1753565400,26,True,True
17,6,106681,17,287,5,6,0.0,1.68,0.0,3.43,False,leo-pereira,Léo Pereira,L. Pereira,Leonardo Augusto dos Santos Pereira,0,0,4,5,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,40.0,73.33,Maião,2025-07-26 18:30:00,1,1,334101,15,287,7,2305,1753565400,26,True,True
18,7,95354,17,286,4,6,0.0,0.54,0.0,2.09,False,giraldo,Giraldo,Giraldo,Daniel Eduardo Giraldo Cárdenas,0,2,4,11,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,True
19,0,141125,17,282,1,6,0.0,0.0,0.0,1.0,False,robert,Robert,Robert,Robert Pinto Alves Assunção,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,80.0,Maracanã,2025-07-27 20:30:00,0,1,334097,13,282,1,262,1753659000,26,True,True
20,2,101651,17,286,4,6,0.0,2.0,0.0,3.54,False,peixoto,Peixoto,Peixoto,Daniel Nascimento Peixoto dos Santos,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,True
21,3,122990,17,282,4,6,0.0,2.6,0.0,3.24,False,patrick,Patrick,Patrick,Patrick Roberto da Silva Campos,0,0,4,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,80.0,Maracanã,2025-07-27 20:30:00,0,1,334097,13,282,1,262,1753659000,26,True,True
22,2,125467,17,284,3,6,0.0,2.35,0.0,2.86,False,viery,Viery,Viery,Viery Fernandes Santos Lopes,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
23,2,115586,17,286,5,6,0.0,1.25,0.0,3.01,False,emerson-galego,Emerson Galego,E. Galego,Emerson Mendes de Carvalho,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,True
24,14,41929,17,266,6,7,2.77,4.92,-0.08,9.43,True,renato-gaucho,Renato Gaúcho,R. Gaúcho,Renato Portaluppi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,True
25,0,131753,17,264,1,6,0.0,0.0,0.0,1.0,False,felipe-longo,Felipe Longo,F. Longo,Felipe Longo Fernandes da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Nilton Santos (Engenhão),2025-07-26 18:30:00,1,1,334098,11,264,6,263,1753565400,26,True,True
26,0,84094,17,286,1,6,0.0,0.0,0.0,1.0,False,ruan-carneiro,Ruan Carneiro,R. Carneiro,Eudes Ruan de Souza Carneiro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,True
27,9,94444,17,286,5,6,0.7,1.58,-0.04,3.58,True,matheus-babi,Matheus Babi,M. Babi,Matheus Barcelos da Silva,0,2,5,9,0,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,True
28,5,140365,17,277,5,6,0.0,0.24,0.0,1.12,False,luca-meirelles,Luca Meirelles,L. Meirelles,Luca Oliveira Meirelles,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,13.33,Ilha do Retiro,2025-07-26 18:30:00,2,2,334106,17,277,20,292,1753565400,26,True,True
29,12,94968,17,280,2,5,0.0,8.26,0.0,11.57,False,juninho-capixaba,Juninho Capixaba,J. Capixaba,Luis Antônio da Rocha Júnior,0,1,29,17,4,7,27,1,1,6,0,0,0,0,0,0,0,0,0,0,26.67,26.67,Castelão (CE),2025-07-26 18:30:00,1,3,334105,5,280,18,356,1753565400,26,True,True
30,11,133669,17,284,5,7,1.2,4.8,-0.19,5.31,True,alysson,Alysson,Alysson,Alysson Edward Franco da Rocha dos Santos,1,0,19,6,3,5,21,0,0,0,0,1,0,0,0,0,0,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
31,0,143377,17,266,2,6,0.0,0.0,0.0,1.0,False,leo-jance,Léo Jance,L. Jance,Leonardo de Oliveira Jance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,True
32,0,133696,17,266,4,6,0.0,0.0,0.0,2.0,False,wallace-davi,Wallace Davi,W. Davi,Wallace Davi Nunes da Silva Dias,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,True
33,5,130393,17,267,3,6,0.0,1.56,-0.11,1.8,True,luiz-gustavo,Luiz Gustavo,L. Gustavo,Luiz Gustavo Marinho Ribeiro dos Santos,0,3,4,4,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,33.33,66.67,Beira-Rio,2025-07-27 18:30:00,1,1,334103,16,267,10,285,1753651800,26,True,True
34,2,124661,17,282,3,6,0.0,0.75,0.0,2.06,False,ivan-roman,Iván Román,I. Román,Ivan Ramiro Román Hurtado,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,80.0,Maracanã,2025-07-27 20:30:00,0,1,334097,13,282,1,262,1753659000,26,True,True
35,0,142261,17,284,5,6,0.0,0.0,0.0,1.0,False,jeferson,Jeferson,Jeferson,Jeferson Borges dos Santos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
36,0,141040,17,266,3,6,0.0,0.0,0.0,1.0,False,davi-schuindt,Davi Schuindt,D. Schuindt,Davi Duarte Schuindt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,True
37,8,82455,17,277,4,7,0.0,3.74,0.0,7.3,False,ze-rafael,Zé Rafael,Z. Rafael,José Rafael Vivian,0,1,17,9,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,13.33,Ilha do Retiro,2025-07-26 18:30:00,2,2,334106,17,277,20,292,1753565400,26,True,True
38,0,122989,17,282,4,6,0.0,0.0,0.0,1.0,False,david-kaua,David Kauã,D. Kauã,David Kauã Ramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,80.0,Maracanã,2025-07-27 20:30:00,0,1,334097,13,282,1,262,1753659000,26,True,True
39,0,141551,17,282,4,6,0.0,0.0,0.0,1.0,False,indio,Índio,Índio,Hendel dos Santos Nascimento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,80.0,Maracanã,2025-07-27 20:30:00,0,1,334097,13,282,1,262,1753659000,26,True,True
40,6,130319,17,287,2,7,2.2,3.88,-0.12,4.52,True,maykon,Maykon,Maykon,Maykon Kesley de Jesus Ramalho,0,1,5,9,1,1,5,0,0,3,0,0,0,0,0,0,0,0,0,0,40.0,73.33,Maião,2025-07-26 18:30:00,1,1,334101,15,287,7,2305,1753565400,26,True,True
41,2,138021,17,280,3,6,-1.3,1.3,-0.7,1.7,True,palacios,Palacios,Palacios,Sergio Stevan Palacios Zapata,0,2,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,26.67,26.67,Castelão (CE),2025-07-26 18:30:00,1,3,334105,5,280,18,356,1753565400,26,True,True
42,1,131515,17,277,4,6,0.0,0.5,0.0,1.09,False,hyan,Hyan,Hyan,Hyan Carvalho Machado Silva,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,13.33,Ilha do Retiro,2025-07-26 18:30:00,2,2,334106,17,277,20,292,1753565400,26,True,True
43,2,141995,17,264,4,6,0.0,1.1,0.0,1.47,False,dieguinho,Dieguinho,Dieguinho,Diego da Cruz Lopes,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Nilton Santos (Engenhão),2025-07-26 18:30:00,1,1,334098,11,264,6,263,1753565400,26,True,True
44,0,141039,17,266,2,6,0.0,0.0,0.0,1.0,False,kaio-borges,Kaio Borges,K. Borges,Kaio Borges Correa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,True
45,0,141643,17,280,1,6,0.0,0.0,0.0,1.0,False,fernando-costa,Fernando Costa,F. Costa,Fernando Henrique Pires Costa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,26.67,Castelão (CE),2025-07-26 18:30:00,1,3,334105,5,280,18,356,1753565400,26,True,True
46,0,141138,17,282,4,6,0.0,0.0,0.0,1.0,False,ze-phelipe,Zé Phelipe,Z. Phelipe,José Phelipe dos Santos Dutra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,80.0,Maracanã,2025-07-27 20:30:00,0,1,334097,13,282,1,262,1753659000,26,True,True
47,0,124250,17,282,5,6,0.0,0.0,0.0,1.0,False,pedro-ataide,Pedro Ataíde,P. Ataíde,Pedro Ataide de Souza Oliveira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,80.0,Maracanã,2025-07-27 20:30:00,0,1,334097,13,282,1,262,1753659000,26,True,True
48,0,141776,17,277,4,6,0.0,0.0,0.0,1.0,False,gustavo-henrique,Gustavo Henrique,G. Henrique,Gustavo Henrique Pereira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,13.33,Ilha do Retiro,2025-07-26 18:30:00,2,2,334106,17,277,20,292,1753565400,26,True,True
49,11,40990,17,264,6,7,3.76,5.02,-0.21,10.22,True,dorival-junior,Dorival Júnior,D. Júnior,Dorival Silvestre Júnior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,33.33,73.33,Nilton Santos (Engenhão),2025-07-26 18:30:00,1,1,334098,11,264,6,263,1753565400,26,True,True
50,0,143463,17,266,5,6,0.0,0.0,0.0,1.0,False,wesley-nata,Wesley Natã,W. Natã,Wesley Natã de Freitas Prado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,True
51,0,143452,17,264,2,6,0.0,0.0,0.0,1.0,False,gabriel-caipira,Gabriel Caipira,G. Caipira,Gabriel Henrique Soares da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Nilton Santos (Engenhão),2025-07-26 18:30:00,1,1,334098,11,264,6,263,1753565400,26,True,True
52,10,78479,17,277,6,7,3.95,4.96,-0.18,9.98,True,cleber-xavier,Cleber Xavier,C. Xavier,Cleber Marcio Serpa Xavier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,46.67,13.33,Ilha do Retiro,2025-07-26 18:30:00,2,2,334106,17,277,20,292,1753565400,26,True,True
53,0,130280,17,267,1,6,0.0,0.0,0.0,1.0,False,phillipe-gabriel,Phillipe Gabriel,P. Gabriel,Phillipe Gabriel Pires de Oliveira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,Beira-Rio,2025-07-27 18:30:00,1,1,334103,16,267,10,285,1753651800,26,True,True
54,0,141405,17,267,2,6,0.0,0.0,0.0,1.0,False,avellar,Avellar,Avellar,Riquelme Avellar da Silva Fortes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,Beira-Rio,2025-07-27 18:30:00,1,1,334103,16,267,10,285,1753651800,26,True,True
55,3,133673,17,277,4,6,0.0,0.5,0.0,1.0,False,mateus-xavier,Mateus Xavier,M. Xavier,Mateus Xavier de Sousa,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,13.33,Ilha do Retiro,2025-07-26 18:30:00,2,2,334106,17,277,20,292,1753565400,26,True,True
56,7,130811,17,277,2,7,1.1,5.4,-0.21,7.64,True,souza,Souza,Souza,João Victor de Souza Menezes,1,1,15,7,0,0,7,0,1,2,0,0,0,0,0,0,0,0,0,0,46.67,13.33,Ilha do Retiro,2025-07-26 18:30:00,2,2,334106,17,277,20,292,1753565400,26,True,True
57,0,141795,17,287,3,5,0.0,0.0,0.0,1.0,False,kauan,Kauan,Kauan,Kauan Santos Neves Coutinho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,73.33,Maião,2025-07-26 18:30:00,1,1,334101,15,287,7,2305,1753565400,26,True,True
58,0,141433,17,266,3,6,0.0,0.0,0.0,1.0,False,gustavo-cintra,Gustavo Cintra,G. Cintra,Gustavo Cintra Rocha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,True
59,0,130507,17,286,5,6,0.0,0.0,0.0,1.0,False,marlon,Marlon,Marlon,Marlon Santos Teodoro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,True
60,7,78450,17,286,6,7,2.68,3.74,0.04,6.89,True,claudio-tencati,Cláudio Tencati,C. Tencati,Cláudio Tencati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,True
61,2,121824,17,264,5,6,0.0,1.0,0.0,1.42,False,kayke,Kayke,Kayke,Kayke Ferrari Guimarães,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Nilton Santos (Engenhão),2025-07-26 18:30:00,1,1,334098,11,264,6,263,1753565400,26,True,True
62,0,144255,17,277,3,6,0.0,0.0,0.0,1.0,False,joao-alencar,João Alencar,J. Alencar,João Alencar Santos Paes da Costa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,13.33,Ilha do Retiro,2025-07-26 18:30:00,2,2,334106,17,277,20,292,1753565400,26,True,True
63,0,127932,17,266,2,6,0.0,0.0,0.0,1.0,False,julio-fidelis,Julio Fidélis,J. Fidélis,Julio Cesar Lima Fidelis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,True
64,1,140485,17,266,4,6,0.0,3.5,0.0,2.26,False,isaque,Isaque,Isaque,Isaque Severino Silva,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,True
65,13,101727,17,264,2,7,1.5,5.27,-0.7,9.75,True,matheuzinho,Matheuzinho,Matheuzinho,Matheus França Silva,0,6,30,9,1,3,7,0,0,5,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Nilton Santos (Engenhão),2025-07-26 18:30:00,1,1,334098,11,264,6,263,1753565400,26,True,True
66,4,130889,17,284,4,7,3.9,1.93,0.58,2.92,True,riquelme,Riquelme,Riquelme,Riquelme Freitas dos Santos,0,0,3,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
67,1,131455,17,284,5,6,0.5,0.5,0.11,1.11,True,jardiel,Jardiel,Jardiel,Jardiel Maciel Libertino da Silva,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
68,0,141595,17,284,5,6,0.0,0.0,0.0,2.0,False,gabriel-mec,Gabriel Mec,G. Mec,Gabriel Ferreira de Carvalho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
